sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff	source	Label1	Label2
421_848	421	848	*	*	SameComplex	Solid					*				Reactome	Gpc4	Sdc1
421_964	421	964	*	*	SameComplex	Solid					*	*			Reactome	Gpc4	CE(18:1)_feature1
421_980	421	980	*	*	SameComplex	Solid					*	*			Reactome	Gpc4	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
423_848	423	848	*	*	SameComplex	Solid					*				Reactome	Gpc6	Sdc1
423_964	423	964	*	*	SameComplex	Solid					*	*			Reactome	Gpc6	CE(18:1)_feature1
423_980	423	980	*	*	SameComplex	Solid					*	*			Reactome	Gpc6	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
424_1207	1207	424	*	*	Enzyme	Solid					*				KEGG, HMDB	sn-Glycero-3-phosphocholine	Gpcpd1
424_1210	1210	424	*	*	Enzyme	Solid	*	*			*				KEGG, HMDB	Choline	Gpcpd1
425_1220	1220	425	*	*	Enzyme	Solid						*	*		KEGG	glycerol 3-phosphate	Gpd1
425_1393	1393	425	*	*	Enzyme	Solid	*					*	*		KEGG, HMDB	dihydroxyacetone phosphate	Gpd1
425_1395	1395	425	*	*	Enzyme	Solid						*	*		KEGG, HMDB	NADH	Gpd1
426_1352	1352	426	*	*	Enzyme	Solid					*				KEGG, HMDB	FAD	Gpd2
426_1393	1393	426	*	*	Enzyme	Solid	*								KEGG, HMDB	dihydroxyacetone phosphate	Gpd2
427_1216	1216	427	*	*	Enzyme	Solid			*						HMDB	Glucose	Gpi
427_1218	1218	427	*	*	Enzyme	Solid	*		*						KEGG, HMDB	fructose 6-phosphate	Gpi
427_1382	1382	427	*	*	Enzyme	Solid	*		*						KEGG, HMDB	hexose phosphate	Gpi
429_1275	1275	429	*	*	Unknown	Solid				*		*		*	HMDB	uracil	Gpr17
42_1259	1259	42	*	*	Enzyme	Solid							*		KEGG	Succinic acid	Acot8
42_1388	1388	42	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Acot8
42_1426	1426	42	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Acot8
42_964	964	42	*	*	Enzyme	Solid					*	*			KEGG	CE(18:1)_feature1	Acot8
430_1381	1381	430	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gpsm1
431_1219	1219	431	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gpx1
431_1435	1435	431	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gpx1
432_1219	1219	432	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gpx2
432_1435	1435	432	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gpx2
433_1219	1219	433	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gpx3
433_1435	1435	433	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gpx3
434_1219	1219	434	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gpx4
434_1435	1435	434	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gpx4
437_1381	1381	437	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Grap
438_1381	1381	438	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Grb2
439_1219	1219	439	*	*	Enzyme	Solid			*	*					KEGG, HMDB	Glutathione	Gsr
439_1228	1228	439	*	*	Unknown	Solid					*				HMDB	Glutamic acid	Gsr
439_1352	1352	439	*	*	Unknown	Solid					*				HMDB	FAD	Gsr
439_1435	1435	439	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gsr
43_1352	1352	43	*	*	Enzyme	Solid					*				KEGG, HMDB	FAD	Acox1
43_1426	1426	43	*	*	Enzyme	Solid				*					KEGG, HMDB	CoA(6:0)	Acox1
440_1219	1219	440	*	*	Enzyme	Solid			*	*					HMDB	Glutathione	Gss
440_1228	1228	440	*	*	Enzyme	Solid					*				HMDB	Glutamic acid	Gss
440_1281	1281	440	*	*	Enzyme	Solid			*				*	*	HMDB	Cysteine	Gss
441_1219	1219	441	*	*	Enzyme	Solid	*		*	*					KEGG	Glutathione	Gsta2
443_1219	1219	443	*	*	Enzyme	Solid			*	*	*				KEGG	Glutathione	Gstm1
444_1219	1219	444	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutathione	Gstm2
445_1219	1219	445	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gsto1
445_1435	1435	445	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gsto1
446_1219	1219	446	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Gsto2
446_1435	1435	446	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Gsto2
447_1219	1219	447	*	*	Enzyme	Solid			*	*					HMDB	Glutathione	Gstt2
449_1381	1381	449	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Gucy2c
44_1350	1350	44	*	*	Unknown	Solid						*			HMDB	Acetyl-CoA	Acox2
44_1352	1352	44	*	*	Unknown	Solid					*	*			HMDB	FAD	Acox2
44_1426	1426	44	*	*	Unknown	Solid				*		*			HMDB	CoA(6:0)	Acox2
44_1463	1463	44	*	*	Unknown	Solid						*			HMDB	CoA(20:0)	Acox2
450_1216	1216	450	*	*	Unknown	Solid				*					HMDB	Glucose	H6pd
450_1251	1251	450	*	*	Unknown	Solid				*					HMDB	NADPH	H6pd
450_1364	1364	450	*	*	Unknown	Solid	*			*					HMDB	6-phosphogluconate	H6pd
450_1382	1382	450	*	*	Unknown	Solid	*			*					HMDB	hexose phosphate	H6pd
450_1395	1395	450	*	*	Unknown	Solid				*					HMDB	NADH	H6pd
453_1350	1350	453	*	*	Unknown	Solid					*				HMDB	Acetyl-CoA	Hadha
453_1395	1395	453	*	*	Unknown	Solid					*				HMDB	NADH	Hadha
453_1426	1426	453	*	*	Unknown	Solid				*	*				HMDB	CoA(6:0)	Hadha
453_1463	1463	453	*	*	Unknown	Solid					*				HMDB	CoA(20:0)	Hadha
454_1388	1388	454	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Hadhb
454_1426	1426	454	*	*	Enzyme	Solid				*					KEGG, HMDB	CoA(6:0)	Hadhb
455_505	505	455	*	*	Others	Solid							*		Reactome	LOC100363502	Hccs
456_1238	1238	456	*	*	Enzyme	Solid			*	*			*		KEGG, HMDB	Histidine	Hdc
456_1300	1300	456	*	*	Enzyme	Solid				*					KEGG	histamine	Hdc
456_1355	1355	456	*	*	Enzyme	Solid	*	*		*					HMDB	spermine	Hdc
457_1381	1381	457	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Herc1
45_1350	1350	45	*	*	Unknown	Solid	*			*	*				HMDB	Acetyl-CoA	Acox3
45_1352	1352	45	*	*	Enzyme	Solid	*			*	*				KEGG, HMDB	FAD	Acox3
45_1426	1426	45	*	*	Enzyme	Solid	*			*	*				KEGG, HMDB	CoA(6:0)	Acox3
45_1463	1463	45	*	*	Unknown	Solid	*			*	*				HMDB	CoA(20:0)	Acox3
460_1388	1388	460	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Hibch
461_1218	1218	461	*	*	Enzyme	Solid	*								KEGG	fructose 6-phosphate	Hk1
461_1382	1382	461	*	*	Enzyme	Solid	*								KEGG	hexose phosphate	Hk1
462_1218	1218	462	*	*	Enzyme	Solid	*								KEGG	fructose 6-phosphate	Hk2
462_1382	1382	462	*	*	Enzyme	Solid	*								KEGG	hexose phosphate	Hk2
463_1218	1218	463	*	*	Enzyme	Solid	*								KEGG	fructose 6-phosphate	Hk3
463_1382	1382	463	*	*	Enzyme	Solid	*								KEGG	hexose phosphate	Hk3
464_1251	1251	464	*	*	Enzyme	Solid		*							KEGG, HMDB	NADPH	Hmgcr
464_1388	1388	464	*	*	Enzyme	Solid		*		*					KEGG, HMDB	coenzyme A	Hmgcr
465_1350	1350	465	*	*	Enzyme	Solid							*		KEGG, HMDB	Acetyl-CoA	Hmgcs1
465_1388	1388	465	*	*	Enzyme	Solid				*			*		KEGG, HMDB	coenzyme A	Hmgcs1
466_1251	1251	466	*	*	Unknown	Solid			*		*				HMDB	NADPH	Hmox1
466_1316	1316	466	*	*	Unknown	Solid			*		*				HMDB	biliverdin	Hmox1
466_1352	1352	466	*	*	Unknown	Solid			*		*				HMDB	FAD	Hmox1
467_1251	1251	467	*	*	Unknown	Solid	*								HMDB	NADPH	Hmox2
467_1316	1316	467	*	*	Unknown	Solid	*								HMDB	biliverdin	Hmox2
467_1352	1352	467	*	*	Unknown	Solid	*				*				HMDB	FAD	Hmox2
468_1222	1222	468	*	*	Enzyme	Solid	*								KEGG, HMDB	Guanine	Hprt1
468_1381	1381	468	*	*	Enzyme	Solid	*	*					*		KEGG, HMDB	GMP	Hprt1
469_848	848	469	*	*	Others	Solid					*				Reactome	Sdc1	Hpse
471_1381	1381	471	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Hras
472_974	974	472	*	*	Enzyme or transporter	Solid	*				*				Reactome	PC(36:3)_feature5	Hrasls
472_975	975	472	*	*	Enzyme or transporter	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Hrasls
474_848	848	474	*	*	Others	Solid					*				Reactome	Sdc1	Hs2st1
475_848	848	475	*	*	Others	Solid					*				Reactome	Sdc1	Hs3st1
476_848	848	476	*	*	Others	Solid					*				Reactome	Sdc1	Hs3st3a1
477_848	848	477	*	*	Others	Solid			*		*				Reactome	Sdc1	Hs3st3b1
479_848	848	479	*	*	Others	Solid					*				Reactome	Sdc1	Hs3st6
480_848	848	480	*	*	Others	Solid					*				Reactome	Sdc1	Hs6st1
483_964	483	964	*	*	SameComplex	Solid					*	*			Reactome	Hsd17b13	CE(18:1)_feature1
483_980	483	980	*	*	SameComplex	Solid					*	*			Reactome	Hsd17b13	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
484_1259	1259	484	*	*	Unknown	Solid							*		HMDB	Succinic acid	Hsd17b6
484_1277	1277	484	*	*	Unknown	Solid							*	*	HMDB	vitamin A	Hsd17b6
486_1247	1247	486	*	*	Enzyme	Solid					*		*		HMDB	N-acetylgalactosamine	Hyal1
487_1383	1383	487	*	*	SameComplex	Solid						*	*		Reactome	Niacinamide	Idh2
48_1388	1388	48	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Acsbg1
48_1426	1426	48	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Acsbg1
493_1241	1241	493	*	*	Unknown	Solid	*				*				HMDB	Aspartic acid	Il4i1
493_1310	1310	493	*	*	Unknown	Solid					*				HMDB	Tryptophan	Il4i1
493_1352	1352	493	*	*	Unknown	Solid					*				HMDB	FAD	Il4i1
495_1381	1381	495	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Iqsec1
498_1205	1205	498	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Itpa
498_1265	1265	498	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Itpa
498_1266	1266	498	*	*	Enzyme	Solid							*		KEGG	UDP-glucose	Itpa
498_1352	1352	498	*	*	Enzyme	Solid					*				KEGG	FAD	Itpa
498_1381	1381	498	*	*	Enzyme	Solid	*	*					*		KEGG, HMDB	GMP	Itpa
499_1352	1352	499	*	*	Enzyme	Solid					*				KEGG, HMDB	FAD	Ivd
499_1426	1426	499	*	*	Enzyme	Solid				*					KEGG, HMDB	CoA(6:0)	Ivd
500_1381	1381	500	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Kndc1
503_1228	1228	503	*	*	Enzyme	Solid					*				KEGG	Glutamic acid	Kyat1
503_1281	1281	503	*	*	Enzyme	Solid			*				*	*	KEGG	Cysteine	Kyat1
503_1284	1284	503	*	*	Enzyme	Solid			*	*	*				KEGG	Glutamine	Kyat1
504_1228	1228	504	*	*	Enzyme	Solid					*				KEGG	Glutamic acid	Kyat3
504_1281	1281	504	*	*	Enzyme	Solid			*				*	*	KEGG	Cysteine	Kyat3
504_1284	1284	504	*	*	Enzyme	Solid			*	*	*				KEGG	Glutamine	Kyat3
505_1493	505	1493	*	*	SameComplex	Solid							*		Reactome	LOC100363502	Ubiquinol Q10_M+NH3_feature1
505_562	505	562	*	*	Others	Solid							*		Reactome	LOC100363502	Mt-co1
505_563	505	563	*	*	Others	Solid							*		Reactome	LOC100363502	Mt-co2
505_564	505	564	*	*	Others	Solid							*		Reactome	LOC100363502	Mt-co3
505_565	505	565	*	*	Others	Solid							*		Reactome	LOC100363502	Mt-cyb
505_583	505	583	*	*	Others	Solid							*		Reactome	LOC100363502	Ndufa4
505_945	505	945	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcr10
505_946	505	946	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrb
505_947	505	947	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrc1
505_948	505	948	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrc2
505_949	505	949	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrfs1
505_950	505	950	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrh
505_951	505	951	*	*	Others	Solid							*		Reactome	LOC100363502	Uqcrq
505_975	505	975	*	*	Others	Solid					*		*		Reactome	LOC100363502	PE(34:3)>PE(16:0_18:3)_feature2
507_966	966	507	*	*	Enzyme or transporter	Solid					*		*	*	Reactome	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	LOC100911615
507_980	980	507	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	LOC100911615
50_1350	1350	50	*	*	Enzyme	Solid	*		*		*			*	HMDB	Acetyl-CoA	Acsf2
50_1388	1388	50	*	*	Enzyme	Solid	*		*	*	*			*	KEGG	coenzyme A	Acsf2
50_1426	1426	50	*	*	Enzyme	Solid	*		*	*	*			*	HMDB	CoA(6:0)	Acsf2
50_1463	1463	50	*	*	Enzyme	Solid	*		*		*			*	HMDB	CoA(20:0)	Acsf2
511_1383	1383	511	*	*	SameComplex	Solid						*	*		Reactome	Niacinamide	LOC679881
512_1219	1219	512	*	*	Enzyme	Solid	*		*	*					KEGG	Glutathione	Lancl1
514_1258	1258	514	*	*	Unknown	Solid					*				HMDB	Sphingosine	Lbp
514_1262	1262	514	*	*	Unknown	Solid					*				HMDB	Sphinganine	Lbp
514_1263	1263	514	*	*	Unknown	Solid					*				HMDB	Sphingosine 1-phosphate	Lbp
514_1464	1464	514	*	*	Unknown	Solid			*		*				HMDB	phytosphingosine	Lbp
514_967	967	514	*	*	Unknown	Solid	*				*				HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Lbp
514_979	979	514	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Lbp
515_964	964	515	*	*	Enzyme	Solid					*	*			HMDB	CE(18:1)_feature1	Lcat
515_974	974	515	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Lcat
516_1388	1388	516	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Lclat1
516_1426	1426	516	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Lclat1
519_1207	1207	519	*	*	Enzyme	Solid					*				HMDB	sn-Glycero-3-phosphocholine	Lgals9
519_1295	1295	519	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Lgals9
51_1388	1388	51	*	*	Unknown	Solid				*					HMDB	coenzyme A	Acsl1
51_1426	1426	51	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acsl1
520_1381	1381	520	*	*	Enzyme	Solid	*	*					*		KEGG	GMP	Lig1
521_1201	1201	521	*	*	Enzyme	Solid					*				KEGG, HMDB	cholesterol	Lipa
521_964	964	521	*	*	Enzyme	Solid					*	*			HMDB	CE(18:1)_feature1	Lipa
521_966	966	521	*	*	Enzyme	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipa
521_980	980	521	*	*	Enzyme	Solid					*	*			HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipa
522_1207	1207	522	*	*	Enzyme	Solid					*		*		KEGG	sn-Glycero-3-phosphocholine	Lipc
522_1250	1250	522	*	*	Enzyme	Solid							*		HMDB	FA(16:0)	Lipc
522_1295	1295	522	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Lipc
522_1297	1297	522	*	*	Enzyme	Solid							*		HMDB	FA(15:0)	Lipc
522_1298	1298	522	*	*	Enzyme	Solid							*		HMDB	FA(18:0)	Lipc
522_1350	1350	522	*	*	Enzyme	Solid							*		HMDB	Acetyl-CoA	Lipc
522_1418	1418	522	*	*	Enzyme	Solid							*		HMDB	FA(20:0)	Lipc
522_1421	1421	522	*	*	Enzyme	Solid							*		HMDB	FA(17:0)	Lipc
522_1426	1426	522	*	*	Enzyme	Solid				*			*		HMDB	CoA(6:0)	Lipc
522_1463	1463	522	*	*	Enzyme	Solid							*		HMDB	CoA(20:0)	Lipc
522_966	966	522	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipc
522_970	970	522	*	*	Enzyme	Solid					*		*		KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lipc
522_974	974	522	*	*	Enzyme	Solid	*				*		*		KEGG	PC(36:3)_feature5	Lipc
522_975	975	522	*	*	Enzyme	Solid					*		*		KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lipc
522_978	978	522	*	*	Enzyme	Solid			*				*	*	KEGG	PS(40:5)_feature3	Lipc
522_980	980	522	*	*	Enzyme	Solid					*	*	*		KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipc
523_1295	1295	523	*	*	Unknown	Solid							*		HMDB	FA(14:0)	Lipe
523_966	966	523	*	*	Unknown	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipe
523_980	980	523	*	*	Unknown	Solid					*	*			HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipe
525_1295	1295	525	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Lipg
525_966	966	525	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipg
525_974	974	525	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Lipg
525_975	975	525	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lipg
525_978	978	525	*	*	Enzyme	Solid			*					*	KEGG	PS(40:5)_feature3	Lipg
525_980	980	525	*	*	Enzyme	Solid					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipg
526_1381	1381	526	*	*	Enzyme	Solid	*	*					*		HMDB	GMP	Lpar2
527_1388	1388	527	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Lpcat1
527_1426	1426	527	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Lpcat1
527_970	970	527	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lpcat1
527_974	974	527	*	*	Enzyme	Solid	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Lpcat1
527_975	975	527	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lpcat1
527_976	976	527	*	*	Enzyme or transporter	Solid			*	*	*		*	*	Reactome	PG(36:2)>PG(18:0_18:2)_feature2	Lpcat1
528_1388	1388	528	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Lpcat2
528_970	970	528	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lpcat2
528_974	974	528	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Lpcat2
528_975	975	528	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lpcat2
52_1388	1388	52	*	*	Unknown	Solid				*					HMDB	coenzyme A	Acsl3
52_1426	1426	52	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acsl3
530_1388	1388	530	*	*	Enzyme	Solid				*					KEGG, HMDB	coenzyme A	Lpcat3
530_1426	1426	530	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Lpcat3
530_970	970	530	*	*	Enzyme	Solid					*				Reactome, KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lpcat3
530_974	974	530	*	*	Enzyme	Solid	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Lpcat3
530_975	975	530	*	*	Enzyme	Solid					*				Reactome, KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lpcat3
530_978	978	530	*	*	Enzyme or transporter	Solid			*					*	Reactome	PS(40:5)_feature3	Lpcat3
531_970	970	531	*	*	Enzyme or transporter	Solid					*				Reactome	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lpcat4
531_974	974	531	*	*	Enzyme or transporter	Solid	*				*				Reactome	PC(36:3)_feature5	Lpcat4
531_975	975	531	*	*	Enzyme or transporter	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Lpcat4
531_976	976	531	*	*	Enzyme or transporter	Solid			*	*	*		*	*	Reactome	PG(36:2)>PG(18:0_18:2)_feature2	Lpcat4
531_978	978	531	*	*	Enzyme or transporter	Solid			*					*	Reactome	PS(40:5)_feature3	Lpcat4
532_966	966	532	*	*	Enzyme or transporter	Solid				*	*	*	*	*	Reactome	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lpin1
533_1295	1295	533	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Lpl
533_964	964	533	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lpl
533_966	966	533	*	*	Enzyme	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lpl
533_974	974	533	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Lpl
533_975	975	533	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lpl
533_978	978	533	*	*	Enzyme	Solid			*					*	KEGG	PS(40:5)_feature3	Lpl
533_980	980	533	*	*	Enzyme	Solid					*	*			Reactome, KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lpl
534_1277	1277	534	*	*	Enzyme	Solid							*	*	KEGG, HMDB	vitamin A	Lrat
534_974	974	534	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Lrat
535_848	848	535	*	*	Others	Solid					*				Reactome	Sdc1	Lrp1
535_964	964	535	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lrp1
535_980	980	535	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lrp1
536_848	848	536	*	*	Others	Solid					*				Reactome	Sdc1	Lrp10
536_964	964	536	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lrp10
536_980	980	536	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lrp10
537_848	848	537	*	*	Others	Solid					*				Reactome	Sdc1	Lrp12
537_964	964	537	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lrp12
537_980	980	537	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lrp12
538_848	848	538	*	*	Others	Solid					*				Reactome	Sdc1	Lrp2
538_964	964	538	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lrp2
538_980	980	538	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lrp2
539_848	848	539	*	*	Others	Solid					*				Reactome	Sdc1	Lrp8
539_964	964	539	*	*	Enzyme or transporter	Solid					*	*			Reactome	CE(18:1)_feature1	Lrp8
539_980	980	539	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lrp8
53_1388	1388	53	*	*	Unknown	Solid				*					HMDB	coenzyme A	Acsl4
53_1426	1426	53	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acsl4
541_1219	1219	541	*	*	Enzyme	Solid			*	*			*		KEGG	Glutathione	Ltc4s
542_1207	1207	542	*	*	Enzyme	Solid					*				KEGG	sn-Glycero-3-phosphocholine	Lypla1
542_1388	1388	542	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Lypla1
542_970	970	542	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lypla1
542_974	974	542	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Lypla1
543_1207	1207	543	*	*	Enzyme	Solid					*				KEGG, HMDB	sn-Glycero-3-phosphocholine	Lypla2
543_1388	1388	543	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Lypla2
543_970	970	543	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lypla2
543_974	974	543	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Lypla2
545_966	545	966	*	*	Others	Solid					*		*	*	Reactome	Marcks	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1
547_1388	1388	547	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Mboat1
547_970	970	547	*	*	Enzyme or transporter	Solid					*				Reactome	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Mboat1
547_975	975	547	*	*	Enzyme or transporter	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Mboat1
547_978	978	547	*	*	Enzyme or transporter	Solid			*					*	Reactome	PS(40:5)_feature3	Mboat1
549_1388	1388	549	*	*	Unknown	Solid				*	*	*			HMDB	coenzyme A	Mboat7
54_1388	1388	54	*	*	Unknown	Solid				*					HMDB	coenzyme A	Acsl5
54_1426	1426	54	*	*	Unknown	Solid				*					HMDB	CoA(6:0)	Acsl5
551_1388	1388	551	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Mcat
553_1348	1348	553	*	*	Unknown	Solid					*				HMDB	GDP	Mcf2l
553_1381	1381	553	*	*	Unknown	Solid	*	*			*		*		HMDB	GMP	Mcf2l
558_1270	1270	558	*	*	Enzyme	Solid	*						*		HMDB	UDP-N-acetylglucosamine	Mgat4b
558_1274	1274	558	*	*	Enzyme	Solid	*								HMDB	UDP	Mgat4b
560_1388	1388	560	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Mogat2
560_1426	1426	560	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Mogat2
560_966	966	560	*	*	Enzyme	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Mogat2
560_974	974	560	*	*	Enzyme	Solid	*				*				HMDB	PC(36:3)_feature5	Mogat2
560_980	980	560	*	*	Enzyme	Solid					*	*			HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Mogat2
562_975	562	975	*	*	SameComplex	Solid					*				Reactome	Mt-co1	PE(34:3)>PE(16:0_18:3)_feature2
563_975	975	563	*	*	SameComplex	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Mt-co2
