MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_log10p	8_diff	7_adj pval	7_logFC	7_pval	7_log10p	7_diff	6_adj pval	6_logFC	6_pval	6_log10p	6_diff	5_adj pval	5_logFC	5_pval	5_log10p	5_diff	4_adj pval	4_logFC	4_pval	4_log10p	4_diff	3_adj pval	3_logFC	3_pval	3_log10p	3_diff	2_adj pval	2_logFC	2_pval	2_log10p	2_diff	1_adj pval	1_logFC	1_pval	1_log10p	1_diff	MaxSig	Differential feature	Reaction.ID	Label_Sig8	Label_Sig7	Label_Sig6	Label_Sig5	Label_Sig4	Label_Sig3	Label_Sig2	Label_Sig1	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
Gne	Gne	*	*	GeneProduct	Gne					ENSRNOG00000014365	O35826	1	0.3047288	0.004114722	2.38565950138595	*	1	0.1357505	0.2556398	0.592371530893981		1	0.3728507	0.00416683	2.38019421770158	*	1	0.3530402	0.005293375	2.27626733807716		1	0.0476604	0.6454938	0.190107924797591		1	-0.009066472	0.9347872	0.0292872430143288		1	0.07049027	0.4795048	0.31920704104164		1	0.05689783	0.5538363	0.256618582766963		2.38565950138595	*	R00414, R02650, R02705	Gne		Gne						Gne	0.3047288	0.1357505	0.3728507	0.3530402	0.0476604	-0.009066472	0.07049027	0.05689783	0.3728507	2.38565950138595	0.592371530893981	2.38019421770158	2.27626733807716	0.190107924797591	0.1	0.31920704104164	0.256618582766963	2.38565950138595
Gnpat	Gnpat	*		GeneProduct	Gnpat					ENSRNOG00000019205	Q9ES71	1	-0.166808	0.05626345	1.24977364099371		1	0.001202269	0.9902167	0.00426975356837143		1	0.06785129	0.5273095	0.277934404355218		1	0.02456782	0.8133472	0.0897240240791141		1	0.07617477	0.4349818	0.361528913907263		1	0.1937946	0.06172777	1.20951941223082		1	0.09519599	0.3091226	0.509869242440764		1	0.1451085	0.1070391	0.970457551170768		-1.24977364099371		R01013										-0.166808	0.001202269	0.06785129	0.02456782	0.07617477	0.1937946	0.09519599	0.1451085	0.1937946	1.24977364099371	0.1	0.277934404355218	0.1	0.361528913907263	1.20951941223082	0.509869242440764	0.970457551170768	1.24977364099371
Got1	Got1	*		GeneProduct	Got1					ENSRNOG00000016356	P13221	1	-0.427984	0.2240375	0.649679282201576		1	-0.7151484	0.07061883	1.15107948202573		1	0.5811373	0.1775759	0.750615975535011		1	0.6233454	0.1372996	0.86233072800757		1	-0.1750971	0.5952225	0.22532066039035		1	0.2271392	0.5192987	0.284582764606047		1	-0.09543679	0.7635212	0.11717889977954		1	0.2165848	0.4787738	0.319869623567954		-1.15107948202573		R00355, R00694, R00734, R00895, R00896, R02433, R02619, R05052										-0.427984	-0.7151484	0.5811373	0.6233454	-0.1750971	0.2271392	-0.09543679	0.2165848	-0.7151484	0.649679282201576	1.15107948202573	0.750615975535011	0.86233072800757	0.22532066039035	0.284582764606047	0.11717889977954	0.319869623567954	1.15107948202573
Got2	Got2	*		GeneProduct	Got2					ENSRNOG00000011782	P00507	1	0.1066978	0.1842705	0.734544185739568		1	-0.02281574	0.8006371	0.0965642893845914		1	0.01889327	0.8478641	0.0716737531087361		1	0.1074375	0.2621219	0.58149669270535		1	0.006215356	0.9108643	0.0405463191312103		1	0.03515628	0.5535606	0.256834828615465		1	-0.02759841	0.6054264	0.217938645281756		1	0.04671552	0.3641357	0.438736740585543		0.734544185739568		R00355, R00694, R00734, R00895, R00896, R01956, R02433, R02619, R04171, R05052, R12688										0.1066978	-0.02281574	0.01889327	0.1074375	0.006215356	0.03515628	-0.02759841	0.04671552	0.1074375	0.734544185739568	0.1	0.1	0.58149669270535	0.1	0.256834828615465	0.217938645281756	0.438736740585543	0.734544185739568
Gpat2	Gpat2	*		GeneProduct	Gpat2					ENSRNOG00000013906	D3ZI76	1	0.4003648	0.3544064	0.45049844406606		1	0.5199461	0.2853639	0.544600968230589		1	0.6184655	0.2609706	0.583408415945067		1	0.9901384	0.05824307	1.23475574137153		1	0.1479634	0.8196683	0.0863618605719005		1	-0.6180666	0.3842643	0.415369961705816		1	0.3697123	0.5539344	0.256541663800274		1	0.06176604	0.919065	0.0366537724625715		1.23475574137153		R00851, R02241, R02617, R02760										0.4003648	0.5199461	0.6184655	0.9901384	0.1479634	-0.6180666	0.3697123	0.06176604	0.9901384	0.45049844406606	0.544600968230589	0.583408415945067	1.23475574137153	0.1	0.415369961705816	0.256541663800274	0.1	1.23475574137153
Gpat3	Gpat3	*		GeneProduct	Gpat3					ENSRNOG00000002159	Q4V8J4	1	0.2444325	0.5775748	0.238391763602705		1	0.1506517	0.7600184	0.119175893348504		1	-0.5517439	0.3055902	0.514860577302389		1	0.2063894	0.6930719	0.159221708889642		1	-0.2892703	0.3460723	0.46083316071333		1	0.1856413	0.5642643	0.248517425901248		1	-0.2833308	0.3345566	0.475530398110638		1	-0.0627272	0.8228965	0.084654784843045		-0.514860577302389		R00851, R02241, R02617, R02760										0.2444325	0.1506517	-0.5517439	0.2063894	-0.2892703	0.1856413	-0.2833308	-0.0627272	-0.5517439	0.238391763602705	0.119175893348504	0.514860577302389	0.159221708889642	0.46083316071333	0.248517425901248	0.475530398110638	0.1	0.514860577302389
Gpcpd1	Gpcpd1	*		GeneProduct	Gpcpd1					ENSRNOG00000053201	Q80VJ4	1	0.266371	0.05568837	1.25423549373469		1	-0.2968059	0.06022009	1.22025859976192		1	0.2731466	0.1099755	0.958704054841008		1	0.3384448	0.04149459	1.38200852223501		1	-0.07064133	0.6100481	0.214635921151485		1	0.07056217	0.6322351	0.199121396960278		1	0.01933364	0.8841755	0.053461523316395		1	-0.06974995	0.5861532	0.231988859717323		1.38200852223501		R01030										0.266371	-0.2968059	0.2731466	0.3384448	-0.07064133	0.07056217	0.01933364	-0.06974995	0.3384448	1.25423549373469	1.22025859976192	0.958704054841008	1.38200852223501	0.214635921151485	0.199121396960278	0.1	0.231988859717323	1.38200852223501
Gpd1	Gpd1	*	*	GeneProduct	Gpd1					ENSRNOG00000056457	O35077	1	0.1187456	0.2118439	0.673984036900097		1	-0.09442073	0.3770756	0.423571569233738		1	-0.08648339	0.4578548	0.339272228452003		1	0.05456893	0.6302692	0.20047391546184		1	0.03779342	0.6696024	0.17418299840654		1	-0.2748943	0.003722472	2.42916856027591	*	1	-0.2544887	0.002842423	2.54631129132908	*	1	-0.1323179	0.1074465	0.968807726803002		-2.54631129132908	*	R00842						Gpd1	Gpd1		Gpd1	0.1187456	-0.09442073	-0.08648339	0.05456893	0.03779342	-0.2748943	-0.2544887	-0.1323179	-0.2748943	0.673984036900097	0.423571569233738	0.339272228452003	0.20047391546184	0.17418299840654	2.42916856027591	2.54631129132908	0.968807726803002	2.54631129132908
Gpd2	Gpd2	*		GeneProduct	Gpd2					ENSRNOG00000033824	P35571	1	-0.1461468	0.5481423	0.261106682241361		1	-0.5559476	0.04287712	1.36777439332725		1	0.01173891	0.9685359	0.0138842769759044		1	0.2790601	0.3349471	0.475023778014543		1	-0.3739417	0.1674407	0.776138969060783		1	-0.2587073	0.3705828	0.431114741623805		1	-0.300281	0.2481808	0.605231819842075		1	-0.3236144	0.1966124	0.706389095447155		-1.36777439332725		R00848, R00849, R08657										-0.1461468	-0.5559476	0.01173891	0.2790601	-0.3739417	-0.2587073	-0.300281	-0.3236144	-0.5559476	0.261106682241361	1.36777439332725	0.1	0.475023778014543	0.776138969060783	0.431114741623805	0.605231819842075	0.706389095447155	1.36777439332725
Gpi	Gpi	*	*	GeneProduct	Gpi					ENSRNOG00000023150	Q6P6V0	1	-0.2644747	0.02543078	1.59464031915969		1	-0.1056637	0.4268351	0.369739874370512		1	-0.4308242	0.002962908	2.5282818334044	*	1	-0.3236236	0.02178914	1.66175991067275		1	0.1060893	0.2539011	0.595335417586714		1	0.04500086	0.6509645	0.186442694802762		1	-0.06727042	0.4524632	0.344416737313687		1	0.07848157	0.3629311	0.440175814991303		-2.5282818334044	*	R00771, R02739, R02740, R03321, R13199			Gpi						Gpi	-0.2644747	-0.1056637	-0.4308242	-0.3236236	0.1060893	0.04500086	-0.06727042	0.07848157	-0.4308242	1.59464031915969	0.369739874370512	2.5282818334044	1.66175991067275	0.595335417586714	0.186442694802762	0.344416737313687	0.440175814991303	2.5282818334044
Gpx1	Gpx1	*		GeneProduct	Gpx1					ENSRNOG00000048812	P04041	1	0.182952	0.0805338	1.09402180817076		1	-0.02102586	0.8581688	0.0664272789365879		1	0.03239855	0.8005215	0.0966269995273534		1	0.02760814	0.824905	0.0835960639972536		1	-0.3225277	0.04460964	1.35057128150271		1	-0.1480343	0.3887232	0.410359538783953		1	-0.2507707	0.1047058	0.980029260649444		1	-0.01582462	0.915412	0.0383833987695188		-1.35057128150271		R00274, R03167, R07034, R07035, R13043										0.182952	-0.02102586	0.03239855	0.02760814	-0.3225277	-0.1480343	-0.2507707	-0.01582462	-0.3225277	1.09402180817076	0.1	0.1	0.1	1.35057128150271	0.410359538783953	0.980029260649444	0.1	1.35057128150271
Gpx2	Gpx2	*		GeneProduct	Gpx2					ENSRNOG00000055672	P83645	1	-0.2968818	0.586023	0.232085338628559		1	0.3612348	0.5542107	0.25632509366368		1	-0.1791148	0.7891021	0.102866800849057		1	-1.11764	0.08749516	1.05801597033117		1	1.367207	0.01080424	1.96640577717637		1	0.2203555	0.709848	0.148834636954745		1	-0.4991621	0.3612385	0.442205969746922		1	-0.3695312	0.4827574	0.316271060366725		1.96640577717637		R00274, R03167, R07034, R07035, R13043										-0.2968818	0.3612348	-0.1791148	-1.11764	1.367207	0.2203555	-0.4991621	-0.3695312	1.367207	0.232085338628559	0.25632509366368	0.102866800849057	1.05801597033117	1.96640577717637	0.148834636954745	0.442205969746922	0.316271060366725	1.96640577717637
Gpx3	Gpx3	*		GeneProduct	Gpx3					ENSRNOG00000052564	P23764	1	0.1631133	0.0821914	1.08517362197257		1	0.1258123	0.2341248	0.630552580610549		1	0.1651901	0.1536375	0.813502768319139		1	0.0121311	0.9145052	0.0388138207235017		1	0.2103055	0.08667466	1.06210785328176		1	-0.04315667	0.7440373	0.128405291902884		1	-0.1399585	0.2403782	0.619104921232542		1	-0.08109552	0.4796266	0.319096739015911		1.08517362197257		R00274										0.1631133	0.1258123	0.1651901	0.0121311	0.2103055	-0.04315667	-0.1399585	-0.08109552	0.2103055	1.08517362197257	0.630552580610549	0.813502768319139	0.1	1.06210785328176	0.128405291902884	0.619104921232542	0.319096739015911	1.08517362197257
Gpx4	Gpx4	*		GeneProduct	Gpx4					ENSRNOG00000013604	P36970	1	0.02218289	0.7295538	0.136942676105563		1	0.05474136	0.4478464	0.348870912498796		1	0.02988845	0.7042283	0.15228652643016		1	-0.0007542361	0.9921383	0.00342778476075061		1	0.02362828	0.6734472	0.171696448415436		1	0.02695753	0.6527562	0.185248994475527		1	0.02652384	0.6227051	0.205717577360682		1	-0.01694922	0.7443916	0.128198536258937		0.348870912498796		R00274, R03167, R07034, R07035, R13043										0.02218289	0.05474136	0.02988845	-0.0007542361	0.02362828	0.02695753	0.02652384	-0.01694922	0.05474136	0.136942676105563	0.348870912498796	0.15228652643016	0.1	0.171696448415436	0.185248994475527	0.205717577360682	0.128198536258937	0.348870912498796
Gpx5	Gpx5			GeneProduct	Gpx5																																																	R00274										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gpx6	Gpx6			GeneProduct	Gpx6																																																	R00274										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gsr	Gsr	*		GeneProduct	Gsr					ENSRNOG00000014915	P70619	1	-0.01914585	0.8077127	0.0927430884736817		1	0.06233035	0.4808235	0.318014314568303		1	-0.1939049	0.04495453	1.3472265385275		1	-0.2409749	0.01034243	1.98537740982975		1	-0.05558012	0.4709562	0.32701948136968		1	-0.0346124	0.6742804	0.171159464223049		1	0.005391547	0.9419747	0.0259607615361529		1	0.02634453	0.7119761	0.147534584751248		-1.98537740982975		R00094, R00115										-0.01914585	0.06233035	-0.1939049	-0.2409749	-0.05558012	-0.0346124	0.005391547	0.02634453	-0.2409749	0.1	0.318014314568303	1.3472265385275	1.98537740982975	0.32701948136968	0.171159464223049	0.1	0.147534584751248	1.98537740982975
Gsta2	Gsta2	*	*	GeneProduct	Gsta2					ENSRNOG00000029861	P00502	1	0.4659136	0.003410303	2.46720703291894	*	1	0.1444855	0.4204674	0.376267670612681		1	-0.1304031	0.5063171	0.295577404807053		1	-0.2360677	0.2163474	0.664848319658407		1	-0.1229668	0.3911238	0.40768575629491		1	-0.07403736	0.6290156	0.201338583632784		1	-0.04218486	0.7596333	0.119396005376229		1	0.06741258	0.611765	0.21341537328412		2.46720703291894	*	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Gsta2								Gsta2	0.4659136	0.1444855	-0.1304031	-0.2360677	-0.1229668	-0.07403736	-0.04218486	0.06741258	0.4659136	2.46720703291894	0.376267670612681	0.295577404807053	0.664848319658407	0.40768575629491	0.201338583632784	0.119396005376229	0.21341537328412	2.46720703291894
Gstm1	Gstm1	*	*	GeneProduct	Gstm1					ENSRNOG00000029726	P04905	1	-0.2489718	0.1914509	0.717942587717364		1	0.06774393	0.7517546	0.123923905763521		1	-0.2762315	0.2366393	0.62591312802681		1	-0.5435143	0.0167357	1.77635611779802		1	-0.2676839	0.0008505821	3.07028376099776	*	1	-0.1728883	0.04392892	1.35724947380743		1	-0.03612773	0.6398548	0.193918567755446		1	-0.004509988	0.9516848	0.0215068670433179		-3.07028376099776	*	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905					Gstm1				Gstm1	-0.2489718	0.06774393	-0.2762315	-0.5435143	-0.2676839	-0.1728883	-0.03612773	-0.004509988	-0.5435143	0.717942587717364	0.123923905763521	0.62591312802681	1.77635611779802	3.07028376099776	1.35724947380743	0.193918567755446	0.1	3.07028376099776
Gstm2	Gstm2	*	*	GeneProduct	Gstm2					ENSRNOG00000018937	P08010	1	-0.1105819	0.2259818	0.645926536418318		1	-0.006950293	0.9460101	0.0241042268636917		1	-0.1846621	0.09892662	1.00468682909529		1	-0.3154518	0.003772995	2.42331377032878	*	1	-0.2589883	0.001300335	2.88594474776316	*	1	-0.09284502	0.280884	0.551472998817705		1	-0.06106311	0.4306311	0.365894608811983		1	-0.02037776	0.7849811	0.105140799642673		-2.88594474776316	*	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905				Gstm2	Gstm2				Gstm2	-0.1105819	-0.006950293	-0.1846621	-0.3154518	-0.2589883	-0.09284502	-0.06106311	-0.02037776	-0.3154518	0.645926536418318	0.1	1.00468682909529	2.42331377032878	2.88594474776316	0.551472998817705	0.365894608811983	0.105140799642673	2.88594474776316
Gsto1	Gsto1	*		GeneProduct	Gsto1					ENSRNOG00000028746	Q9Z339	1	0.1048277	0.2757414	0.559498023731969		1	0.09623402	0.3734032	0.427821964543376		1	-0.1698729	0.1500785	0.823681519616519		1	-0.06162682	0.5912447	0.228232739313025		1	-0.05561813	0.4733245	0.32484101520362		1	0.03334566	0.687077	0.162994589285128		1	0.02519467	0.7352125	0.133587117733378		1	0.0592412	0.4091824	0.38808305469415		-0.823681519616519		R01108, R03522, R05748, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905										0.1048277	0.09623402	-0.1698729	-0.06162682	-0.05561813	0.03334566	0.02519467	0.0592412	-0.1698729	0.559498023731969	0.427821964543376	0.823681519616519	0.228232739313025	0.32484101520362	0.162994589285128	0.133587117733378	0.38808305469415	0.823681519616519
Gsto2	Gsto2	*		GeneProduct	Gsto2					ENSRNOG00000049964	Q6AXV9	1	-1.993358	0.3715861	0.429940540120282		1	-3.858412	0.1299279	0.886297580913093		1	-3.336551	0.2160296	0.665486738497536		1	-3.419718	0.1872271	0.727631289526093		1	-2.995241	0.2355302	0.627953399140344		1	1.93475	0.4378219	0.358702518667409		1	2.073746	0.3542001	0.450751320533177		1	0.2358821	0.9142139	0.0389521798445372		-0.886297580913093		R01108, R03522, R05748, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905										-1.993358	-3.858412	-3.336551	-3.419718	-2.995241	1.93475	2.073746	0.2358821	-3.858412	0.429940540120282	0.886297580913093	0.665486738497536	0.727631289526093	0.627953399140344	0.358702518667409	0.450751320533177	0.1	0.886297580913093
Gucy1b2	Gucy1b2	*	*	GeneProduct	Gucy1b2					ENSRNOG00000009440	P22717	1	0.2976943	0.1137095	0.94420325012998		1	-0.07649865	0.7181939	0.143758287886624		1	-0.1148585	0.6191065	0.208234636304793		1	-0.01313328	0.9533938	0.0207276766533055		0.6368664	0.4356021	0.000331744	3.47919692314463	*	1	0.2120387	0.1031019	0.986733331303172		1	0.04999156	0.6702313	0.17377529434636		1	0.05596793	0.6211034	0.206836093364018		3.47919692314463	*	R00434					Gucy1b2				Gucy1b2	0.2976943	-0.07649865	-0.1148585	-0.01313328	0.4356021	0.2120387	0.04999156	0.05596793	0.4356021	0.94420325012998	0.143758287886624	0.208234636304793	0.1	3.47919692314463	0.986733331303172	0.17377529434636	0.206836093364018	3.47919692314463
Gucy2c	Gucy2c	*	*	GeneProduct	Gucy2c					ENSRNOG00000009031	P23897	1	-0.5754952	0.5001392	0.300909104907432		1	2.541327	0.00444577	2.35205300909421	*	1	1.247606	0.2092517	0.679331005030663		1	-0.7760294	0.4388563	0.357677662749803		1	0.2112568	0.9443387	0.0248722121013465		1	-1.354688	0.6824931	0.165901734978888		1	0.7150516	0.8059871	0.0936719091175522		1	-0.5614235	0.8443366	0.0734843846773618		2.35205300909421	*	R00434		Gucy2c							Gucy2c	-0.5754952	2.541327	1.247606	-0.7760294	0.2112568	-1.354688	0.7150516	-0.5614235	2.541327	0.300909104907432	2.35205300909421	0.679331005030663	0.357677662749803	0.1	0.165901734978888	0.1	0.1	2.35205300909421
Hadhb	Hadhb	*		GeneProduct	Hadhb					ENSRNOG00000010800	Q60587	1	-0.100587	0.2671423	0.573257339226552		1	-0.1677022	0.09974472	1.00111008446884		1	-0.1443256	0.1935833	0.713132111029054		1	0.06130214	0.5701351	0.244022221112918		1	-0.1643642	0.0767511	1.11491539147935		1	-0.04922748	0.6197335	0.207795027213378		1	-0.02743669	0.7585906	0.119992543116781		1	-0.020855	0.808502	0.0923189014373704		-1.11491539147935		R00238, R00391, R00829, R00927, R01177, R03778, R03858, R03991, R04742, R04747, R05506, R05586, R07891, R07895, R07899, R07937, R07953, R08091, R08095										-0.100587	-0.1677022	-0.1443256	0.06130214	-0.1643642	-0.04922748	-0.02743669	-0.020855	-0.1677022	0.573257339226552	1.00111008446884	0.713132111029054	0.244022221112918	1.11491539147935	0.207795027213378	0.119992543116781	0.1	1.11491539147935
Hdc	Hdc	*		GeneProduct	Hdc					ENSRNOG00000010262	P16453	1	0.1666528	0.5575478	0.253717893506104		1	-0.8732171	0.007994581	2.09720429291292		1	-0.2793939	0.4200048	0.376745746264954		1	-0.06692387	0.8420899	0.0746415415291334		1	-0.4622027	0.2636322	0.579001546171111		1	0.1834384	0.6682331	0.175072015990137		1	0.6108885	0.109143	0.962004112990664		1	-0.2335631	0.5373881	0.269711954876345		-2.09720429291292		R01167										0.1666528	-0.8732171	-0.2793939	-0.06692387	-0.4622027	0.1834384	0.6108885	-0.2335631	-0.8732171	0.253717893506104	2.09720429291292	0.376745746264954	0.1	0.579001546171111	0.175072015990137	0.962004112990664	0.269711954876345	2.09720429291292
Hibch	Hibch	*		GeneProduct	Hibch					ENSRNOG00000028557	Q5XIE6	1	-0.01923954	0.8823459	0.0543611280063864		1	0.04332707	0.7672662	0.115053933138783		1	-0.2915587	0.06956439	1.15761301878238		1	-0.3058158	0.04978811	1.30287435960825		1	0.08465005	0.4560946	0.340945069622875		1	0.1041874	0.3902576	0.408648630595017		1	-0.06109621	0.5770006	0.238823735238456		1	-0.04710437	0.6552171	0.183614776786815		-1.30287435960825		R03158, R03352, R05064										-0.01923954	0.04332707	-0.2915587	-0.3058158	0.08465005	0.1041874	-0.06109621	-0.04710437	-0.3058158	0.1	0.115053933138783	1.15761301878238	1.30287435960825	0.340945069622875	0.408648630595017	0.238823735238456	0.183614776786815	1.30287435960825
Hk1	Hk1	*		GeneProduct	Hk1					ENSRNOG00000046891	P05708	1	-0.2214977	0.2368395	0.625545864443061		1	0.1684422	0.4188701	0.377920639563496		1	-0.07795323	0.7363247	0.132930630877663		1	-0.2027119	0.3665581	0.435857179250417		1	0.1084245	0.7146945	0.145879560040769		1	-0.05124114	0.8719929	0.0594870511951562		1	0.1415152	0.619896	0.207681166009343		1	-0.08305352	0.7640678	0.116868102341303		-0.625545864443061		R00299, R00725, R00760, R00876, R01139, R01140										-0.2214977	0.1684422	-0.07795323	-0.2027119	0.1084245	-0.05124114	0.1415152	-0.08305352	-0.2214977	0.625545864443061	0.377920639563496	0.132930630877663	0.435857179250417	0.145879560040769	0.1	0.207681166009343	0.116868102341303	0.625545864443061
Hk2	Hk2	*		GeneProduct	Hk2					ENSRNOG00000006116	P27881	1	0.1081642	0.6751064	0.170627774885555		1	0.1265904	0.6640394	0.177806151513096		1	0.04880555	0.8783644	0.0563252744386843		1	-0.2881046	0.3541879	0.45076627954626		1	0.3344576	0.2206103	0.656374214793664		1	-0.04197384	0.8871363	0.0520096498522321		1	0.2446847	0.3537778	0.45126942309389		1	-0.3784651	0.1456126	0.836801043472764		-0.836801043472764		R00299, R00725, R00760, R00876, R01139, R01140										0.1081642	0.1265904	0.04880555	-0.2881046	0.3344576	-0.04197384	0.2446847	-0.3784651	-0.3784651	0.170627774885555	0.177806151513096	0.1	0.45076627954626	0.656374214793664	0.1	0.45126942309389	0.836801043472764	0.836801043472764
Hk3	Hk3	*		GeneProduct	Hk3					ENSRNOG00000026235	P27926	1	0.2243116	0.1964828	0.706675461532998		1	-0.1479464	0.4535999	0.343327049859094		1	-0.1878816	0.3827307	0.417106700289621		1	-0.5815265	0.005759495	2.23961559441154		1	0.3343642	0.0988943	1.00482873924089		1	-0.02029872	0.9263975	0.0332026256132601		1	-0.1991638	0.3170061	0.49893238077641		1	-0.4696511	0.01541755	1.81198463445743		-2.23961559441154		R00299, R00725, R00760, R00876, R01139, R01140										0.2243116	-0.1479464	-0.1878816	-0.5815265	0.3343642	-0.02029872	-0.1991638	-0.4696511	-0.5815265	0.706675461532998	0.343327049859094	0.417106700289621	2.23961559441154	1.00482873924089	0.1	0.49893238077641	1.81198463445743	2.23961559441154
Hmgcr	Hmgcr	*	*	GeneProduct	Hmgcr					ENSRNOG00000016122	P51639	1	0.1622648	0.4218734	0.374817856930058		1	0.7689351	0.0007039933	3.15243147407788	*	1	0.6493213	0.008692238	2.06086839087986		1	0.3004711	0.212167	0.673322164413978		1	0.2284666	0.4288654	0.36767899035504		1	-0.002112341	0.9945438	0.0023760856622889		1	0.4643732	0.09476015	1.02337426048493		1	0.1507079	0.5738672	0.241188597114148		3.15243147407788	*	R02082		Hmgcr							Hmgcr	0.1622648	0.7689351	0.6493213	0.3004711	0.2284666	-0.002112341	0.4643732	0.1507079	0.7689351	0.374817856930058	3.15243147407788	2.06086839087986	0.673322164413978	0.36767899035504	0.1	1.02337426048493	0.241188597114148	3.15243147407788
Hmgcs1	Hmgcs1	*	*	GeneProduct	Hmgcs1					ENSRNOG00000016552	P17425	1	-0.03899297	0.8891986	0.0510012297480732		1	0.6745371	0.03195802	1.49542013579459		1	0.3245428	0.3437194	0.463795954987662		1	-0.0164451	0.9606847	0.0174191258784199		1	0.7914966	0.01015712	1.99322941660088		1	0.4793081	0.1455843	0.836885457378795		1	0.8513499	0.004072843	2.39010233078015	*	1	0.4283051	0.1339186	0.873159099490098		2.39010233078015	*	R01978							Hmgcs1		Hmgcs1	-0.03899297	0.6745371	0.3245428	-0.0164451	0.7914966	0.4793081	0.8513499	0.4283051	0.8513499	0.1	1.49542013579459	0.463795954987662	0.1	1.99322941660088	0.836885457378795	2.39010233078015	0.873159099490098	2.39010233078015
Hprt1	Hprt1	*		GeneProduct	Hprt1					ENSRNOG00000048561	P27605	1	0.00248712	0.9886548	0.00495532076376001		1	0.1148544	0.559337	0.252326451252224		1	0.1976778	0.3576179	0.446580751406689		1	0.06896072	0.7413041	0.130003597878458		1	0.1447755	0.5760534	0.239537255725424		1	0.4699923	0.08818911	1.05458504025258		1	0.4386774	0.07726885	1.11199555135496		1	0.01642924	0.9455481	0.0243163737113319		1.11199555135496		R01229										0.00248712	0.1148544	0.1976778	0.06896072	0.1447755	0.4699923	0.4386774	0.01642924	0.4699923	0.1	0.252326451252224	0.446580751406689	0.130003597878458	0.239537255725424	1.05458504025258	1.11199555135496	0.1	1.11199555135496
Itpa	Itpa	*		GeneProduct	Itpa					ENSRNOG00000021233	D3ZW55	1	-0.09233722	0.3170269	0.498903885965487		1	0.07732474	0.4547674	0.342210675267408		1	0.02941577	0.7954285	0.0993988524108982		1	0.08960612	0.4150188	0.381932229670247		1	-0.0564082	0.4758975	0.322486576644942		1	-0.07953061	0.3456612	0.46134936668725		1	0.01132011	0.8809845	0.0550317324774942		1	-0.08148425	0.2652727	0.576307442250673		-0.576307442250673		R00160, R00287, R00426, R00515, R00662										-0.09233722	0.07732474	0.02941577	0.08960612	-0.0564082	-0.07953061	0.01132011	-0.08148425	-0.09233722	0.498903885965487	0.342210675267408	0.1	0.381932229670247	0.322486576644942	0.46134936668725	0.1	0.576307442250673	0.576307442250673
Ivd	Ivd	*		GeneProduct	Ivd					ENSRNOG00000009421	P12007	1	0.2152553	0.01986495	1.70191252372472		1	0.09770212	0.3473604	0.459219693781143		1	0.01697981	0.880996	0.0550260634175449		1	0.09658736	0.3811459	0.418908747590008		1	0.074153	0.1726967	0.762715961132502		1	0.079579	0.1708575	0.767365952556622		1	0.01178716	0.8218383	0.0852136232456403		1	0.01121476	0.8240757	0.0840328919652303		1.70191252372472		R01175, R04095, R04751										0.2152553	0.09770212	0.01697981	0.09658736	0.074153	0.079579	0.01178716	0.01121476	0.2152553	1.70191252372472	0.459219693781143	0.1	0.418908747590008	0.762715961132502	0.767365952556622	0.1	0.1	1.70191252372472
Kyat1	Kyat1	*		GeneProduct	Kyat1					ENSRNOG00000016097	Q08415	1	0.2170488	0.01388098	1.85757987152037		1	-0.02126643	0.8309369	0.0804319545820608		1	0.2905063	0.007306956	2.13626350782034		1	0.18045	0.08684504	1.06125498046551		1	-0.137855	0.1424652	0.846291207891978		1	0.0691119	0.4891239	0.310581115783249		1	0.0007829489	0.9930619	0.00302368001360584		1	0.14622	0.09036836	1.04398359920005		2.13626350782034		R00782, R01375, R01956, R04171, R12688										0.2170488	-0.02126643	0.2905063	0.18045	-0.137855	0.0691119	0.0007829489	0.14622	0.2905063	1.85757987152037	0.1	2.13626350782034	1.06125498046551	0.846291207891978	0.310581115783249	0.1	1.04398359920005	2.13626350782034
