type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	sorted_pairs	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff
input	catalyst	C00350	Lpcat1	R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Lpcat1	*		*	*	*		C00350_Lpcat1	Enzyme	Solid					*			
input	catalyst	C04230	Lpcat1	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lpcat1	*		*	*	*		C04230_Lpcat1	Enzyme	Solid						*		
output	catalyst	C04438	Lpcat1	R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lpcat1	*		*	*	*		C04438_Lpcat1	Enzyme	Solid					*			
input	catalyst	C00010	Lpcat2	R02241, R04480	Metabolite_GeneProduct	CoA	Lpcat2	*		*	*	*		C00010_Lpcat2	Enzyme	Solid				*				
output	catalyst	C00157	Lpcat2	R01318	Metabolite_GeneProduct	Phosphatidylcholine	Lpcat2	*		*	*	*		C00157_Lpcat2	Enzyme	Solid	*				*			
input	catalyst	C00350	Lpcat2	R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Lpcat2	*		*	*	*		C00350_Lpcat2	Enzyme	Solid					*			
input	catalyst	C04230	Lpcat2	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lpcat2	*		*	*	*		C04230_Lpcat2	Enzyme	Solid						*		
output	catalyst	C04438	Lpcat2	R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lpcat2	*		*	*	*		C04438_Lpcat2	Enzyme	Solid					*			
input	catalyst	C00010	Lpcat2b	R04480	Metabolite_GeneProduct	CoA	Lpcat2b	*		*		*		C00010_Lpcat2b	Enzyme	Dashed				*				
output	catalyst	C00157	Lpcat2b	R01318	Metabolite_GeneProduct	Phosphatidylcholine	Lpcat2b	*		*		*		C00157_Lpcat2b	Enzyme	Dashed	*				*			
input	catalyst	C00350	Lpcat2b	R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Lpcat2b	*		*		*		C00350_Lpcat2b	Enzyme	Dashed					*			
input	catalyst	C04230	Lpcat2b	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lpcat2b	*		*		*		C04230_Lpcat2b	Enzyme	Dashed						*		
output	catalyst	C04438	Lpcat2b	R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lpcat2b	*		*		*		C04438_Lpcat2b	Enzyme	Dashed					*			
input	catalyst	C00010	Lpcat3	R04480	Metabolite_GeneProduct	CoA	Lpcat3	*		*	*	*		C00010_Lpcat3	Enzyme	Solid				*				
output	catalyst	C00157	Lpcat3	R01318	Metabolite_GeneProduct	Phosphatidylcholine	Lpcat3	*		*	*	*		C00157_Lpcat3	Enzyme	Solid	*				*			
input	catalyst	C00350	Lpcat3	R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Lpcat3	*		*	*	*		C00350_Lpcat3	Enzyme	Solid					*			
input	catalyst	C04230	Lpcat3	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lpcat3	*		*	*	*		C04230_Lpcat3	Enzyme	Solid						*		
output	catalyst	C04438	Lpcat3	R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lpcat3	*		*	*	*		C04438_Lpcat3	Enzyme	Solid					*			
input	catalyst	C00157	Lpl	R01314, R01316, R07860	Metabolite_GeneProduct	Phosphatidylcholine	Lpl	*		*	*	*		C00157_Lpl	Enzyme	Solid	*				*			
input	catalyst	C00350	Lpl	R02054	Metabolite_GeneProduct	Phosphatidylethanolamine	Lpl	*		*	*	*		C00350_Lpl	Enzyme	Solid					*			
input	catalyst	C00422	Lpl	R01369	Metabolite_GeneProduct	Triacylglycerol	Lpl	*		*	*	*		C00422_Lpl	Enzyme	Solid					*	*		
input	catalyst	C02737	Lpl	R04034	Metabolite_GeneProduct	Phosphatidylserine	Lpl	*		*	*	*		C02737_Lpl	Enzyme	Solid			*					*
input	catalyst	C00157	Lrat	R04514, R08387	Metabolite_GeneProduct	Phosphatidylcholine	Lrat	*		*	*	*		C00157_Lrat	Enzyme	Solid	*				*			
input	catalyst	C00473	Lrat	R08387	Metabolite_GeneProduct	Retinol	Lrat	*		*	*	*		C00473_Lrat	Enzyme	Solid							*	*
input	catalyst	C00051	Ltc4s	R03059	Metabolite_GeneProduct	Glutathione	Ltc4s	*	*	*	*	*	*	C00051_Ltc4s	Enzyme	Solid			*	*			*	
output	catalyst	C02166	Ltc4s	R03059	Metabolite_GeneProduct	Leukotriene C4	Ltc4s		*		*		*	C02166_Ltc4s	Enzyme	Dashed							*	
output	catalyst	C00010	Lypla1	R01274	Metabolite_GeneProduct	CoA	Lypla1	*		*	*	*		C00010_Lypla1	Enzyme	Solid				*				
input	catalyst	C00157	Lypla1	R01309	Metabolite_GeneProduct	Phosphatidylcholine	Lypla1	*		*	*	*		C00157_Lypla1	Enzyme	Solid	*				*			
input	catalyst	C00670	Lypla1	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Lypla1	*		*	*	*		C00670_Lypla1	Enzyme	Solid					*			
input	catalyst	C04230	Lypla1	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lypla1	*		*	*	*		C04230_Lypla1	Enzyme	Solid						*		
input	catalyst	C04438	Lypla1	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lypla1	*		*	*	*		C04438_Lypla1	Enzyme	Solid					*			
output	catalyst	C00010	Lypla2	R01274	Metabolite_GeneProduct	CoA	Lypla2	*		*	*	*		C00010_Lypla2	Enzyme	Solid				*				
input	catalyst	C00157	Lypla2	R01309	Metabolite_GeneProduct	Phosphatidylcholine	Lypla2	*		*	*	*		C00157_Lypla2	Enzyme	Solid	*				*			
input	catalyst	C00670	Lypla2	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Lypla2	*		*	*	*		C00670_Lypla2	Enzyme	Solid					*			
input	catalyst	C04230	Lypla2	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Lypla2	*		*	*	*		C04230_Lypla2	Enzyme	Solid						*		
input	catalyst	C04438	Lypla2	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Lypla2	*		*	*	*		C04438_Lypla2	Enzyme	Solid					*			
input	catalyst	C00010	Mboat1	R02241	Metabolite_GeneProduct	CoA	Mboat1	*		*	*	*		C00010_Mboat1	Enzyme	Solid				*				
input	catalyst	C00010	Mboat2	R02241, R04480	Metabolite_GeneProduct	CoA	Mboat2	*		*		*		C00010_Mboat2	Enzyme	Dashed				*				
output	catalyst	C00157	Mboat2	R01318	Metabolite_GeneProduct	Phosphatidylcholine	Mboat2	*		*		*		C00157_Mboat2	Enzyme	Dashed	*				*			
input	catalyst	C00350	Mboat2	R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Mboat2	*		*		*		C00350_Mboat2	Enzyme	Dashed					*			
input	catalyst	C04230	Mboat2	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Mboat2	*		*		*		C04230_Mboat2	Enzyme	Dashed						*		
output	catalyst	C04438	Mboat2	R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Mboat2	*		*		*		C04438_Mboat2	Enzyme	Dashed					*			
output	catalyst	C00025	Naaladl1	R10687, R10688	Metabolite_GeneProduct	L-Glutamate	Naaladl1	*		*		*		C00025_Naaladl1	Enzyme	Dashed					*			
output	catalyst	C01042	Naaladl1	R10687	Metabolite_GeneProduct	N-Acetyl-L-aspartate	Naaladl1	*		*		*		C01042_Naaladl1	Enzyme	Dashed						*		
output	catalyst	C00025	Naaladl2	R10687, R10688	Metabolite_GeneProduct	L-Glutamate	Naaladl2	*		*		*		C00025_Naaladl2	Enzyme	Dashed					*			
output	catalyst	C01042	Naaladl2	R10687	Metabolite_GeneProduct	N-Acetyl-L-aspartate	Naaladl2	*		*		*		C01042_Naaladl2	Enzyme	Dashed						*		
output	catalyst	C00025	Nadsyn1	R00257	Metabolite_GeneProduct	L-Glutamate	Nadsyn1	*		*	*	*		C00025_Nadsyn1	Enzyme	Solid					*			
input	catalyst	C00064	Nadsyn1	R00257	Metabolite_GeneProduct	L-Glutamine	Nadsyn1	*		*	*	*		C00064_Nadsyn1	Enzyme	Solid			*	*	*			
output	catalyst	C00010	Nat8f1	R04950	Metabolite_GeneProduct	CoA	Nat8f1	*	*	*	*	*	*	C00010_Nat8f1	Enzyme	Solid			*	*				
input	catalyst	C00024	Nat8f1	R04950	Metabolite_GeneProduct	Acetyl-CoA	Nat8f1		*	*	*		*	C00024_Nat8f1	Enzyme	Solid			*					
input	catalyst	C05726	Nat8f1	R04950	Metabolite_GeneProduct	S-Substituted L-cysteine	Nat8f1		*		*		*	C05726_Nat8f1	Enzyme	Dashed			*					
output	catalyst	C00010	Nat8l	R00487	Metabolite_GeneProduct	CoA	Nat8l	*		*		*		C00010_Nat8l	Enzyme	Dashed				*				
input	catalyst	C00049	Nat8l	R00487	Metabolite_GeneProduct	L-Aspartate	Nat8l	*		*		*		C00049_Nat8l	Enzyme	Dashed	*				*			
output	catalyst	C01042	Nat8l	R00487	Metabolite_GeneProduct	N-Acetyl-L-aspartate	Nat8l	*		*		*		C01042_Nat8l	Enzyme	Dashed						*		
input	catalyst	C00270	Neu1	R03491, R04018, R04650, R05115, R05996, R05999, R06147, R06253	Metabolite_GeneProduct	N-Acetylneuraminate	Neu1		*		*		*	C00270_Neu1	Enzyme	Dashed	*							
input	catalyst	C02686	Neu1	R04018	Metabolite_GeneProduct	Galactosylceramide	Neu1	*	*	*	*	*	*	C02686_Neu1	Enzyme	Solid	*							
input	catalyst	C04884	Neu1	R04634	Metabolite_GeneProduct	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	Neu1		*		*		*	C04884_Neu1	Enzyme	Dashed	*							
output	catalyst	C06128	Neu1	R04018	Metabolite_GeneProduct	GM4	Neu1		*		*		*	C06128_Neu1	Enzyme	Dashed	*							
output	catalyst	C06135	Neu1	R04634	Metabolite_GeneProduct	GA2	Neu1		*		*		*	C06135_Neu1	Enzyme	Dashed	*							
output	catalyst	C00041	Nfs1	R07460, R11528	Metabolite_GeneProduct	L-Alanine	Nfs1		*	*	*		*	C00041_Nfs1	Enzyme	Solid	*							
input	catalyst	C00097	Nfs1	R07460, R11528	Metabolite_GeneProduct	L-Cysteine	Nfs1	*	*	*	*	*	*	C00097_Nfs1	Enzyme	Solid	*		*				*	*
input	catalyst	C02743	Nfs1	R11528, R11529	Metabolite_GeneProduct	[Protein]-L-cysteine	Nfs1		*		*		*	C02743_Nfs1	Enzyme	Dashed	*							
input	catalyst	C15811	Nfs1	R07460	Metabolite_GeneProduct	[Enzyme]-cysteine	Nfs1		*		*		*	C15811_Nfs1	Enzyme	Dashed	*							
input	catalyst	C15812	Nfs1	R11529	Metabolite_GeneProduct	[Enzyme]-S-sulfanylcysteine	Nfs1		*		*		*	C15812_Nfs1	Enzyme	Dashed	*							
output	catalyst	C21440	Nfs1	R11528, R11529	Metabolite_GeneProduct	[Protein]-S-sulfanyl-L-cysteine	Nfs1		*		*		*	C21440_Nfs1	Enzyme	Dashed	*							
output	catalyst	C00044	Nme1	R00330	Metabolite_GeneProduct	GTP	Nme1	*		*	*	*		C00044_Nme1	Enzyme	Solid	*	*						
output	catalyst	C00063	Nme1	R00570	Metabolite_GeneProduct	CTP	Nme1	*		*	*	*		C00063_Nme1	Enzyme	Solid	*							
output	catalyst	C00075	Nme1	R00156	Metabolite_GeneProduct	UTP	Nme1	*		*	*	*		C00075_Nme1	Enzyme	Solid	*	*				*	*	*
output	catalyst	C00044	Nme2	R00330	Metabolite_GeneProduct	GTP	Nme2	*		*	*	*		C00044_Nme2	Enzyme	Solid	*	*						
output	catalyst	C00063	Nme2	R00570	Metabolite_GeneProduct	CTP	Nme2	*		*	*	*		C00063_Nme2	Enzyme	Solid	*							
output	catalyst	C00075	Nme2	R00156	Metabolite_GeneProduct	UTP	Nme2	*		*	*	*		C00075_Nme2	Enzyme	Solid	*	*				*	*	*
output	catalyst	C00044	Nme6	R00330	Metabolite_GeneProduct	GTP	Nme6	*		*	*	*		C00044_Nme6	Enzyme	Solid	*	*						
output	catalyst	C00063	Nme6	R00570	Metabolite_GeneProduct	CTP	Nme6	*		*	*	*		C00063_Nme6	Enzyme	Solid	*							
output	catalyst	C00075	Nme6	R00156	Metabolite_GeneProduct	UTP	Nme6	*		*	*	*		C00075_Nme6	Enzyme	Solid	*	*				*	*	*
output	catalyst	C00044	Nme7	R00330	Metabolite_GeneProduct	GTP	Nme7	*		*	*	*		C00044_Nme7	Enzyme	Solid	*	*						
output	catalyst	C00063	Nme7	R00570	Metabolite_GeneProduct	CTP	Nme7	*		*	*	*		C00063_Nme7	Enzyme	Solid	*							
output	catalyst	C00075	Nme7	R00156	Metabolite_GeneProduct	UTP	Nme7	*		*	*	*		C00075_Nme7	Enzyme	Solid	*	*				*	*	*
output	catalyst	C00013	Npr2	R00434	Metabolite_GeneProduct	Diphosphate	Npr2		*		*		*	C00013_Npr2	Enzyme	Dashed								*
input	catalyst	C00044	Npr2	R00434	Metabolite_GeneProduct	GTP	Npr2	*	*	*	*	*	*	C00044_Npr2	Enzyme	Solid	*	*						*
output	catalyst	C00942	Npr2	R00434	Metabolite_GeneProduct	3',5'-Cyclic GMP	Npr2		*		*		*	C00942_Npr2	Enzyme	Dashed								*
input	catalyst	C00144	Nt5c	R01227	Metabolite_GeneProduct	GMP	Nt5c	*		*	*	*		C00144_Nt5c	Enzyme	Solid	*	*					*	
output	catalyst	C00387	Nt5c	R01227	Metabolite_GeneProduct	Guanosine	Nt5c	*		*	*	*		C00387_Nt5c	Enzyme	Solid						*		
input	catalyst	C00144	Nt5c2	R01227	Metabolite_GeneProduct	GMP	Nt5c2	*		*	*	*		C00144_Nt5c2	Enzyme	Solid	*	*					*	
output	catalyst	C00387	Nt5c2	R01227	Metabolite_GeneProduct	Guanosine	Nt5c2	*		*	*	*		C00387_Nt5c2	Enzyme	Solid						*		
input	catalyst	C00144	Nt5c3b	R01227	Metabolite_GeneProduct	GMP	Nt5c3b	*		*	*	*		C00144_Nt5c3b	Enzyme	Solid	*	*					*	
output	catalyst	C00387	Nt5c3b	R01227	Metabolite_GeneProduct	Guanosine	Nt5c3b	*		*	*	*		C00387_Nt5c3b	Enzyme	Solid						*		
input	catalyst	C00144	Nt5e	R01227	Metabolite_GeneProduct	GMP	Nt5e	*		*	*	*		C00144_Nt5e	Enzyme	Solid	*	*					*	
output	catalyst	C00387	Nt5e	R01227	Metabolite_GeneProduct	Guanosine	Nt5e	*		*	*	*		C00387_Nt5e	Enzyme	Solid						*		
input	catalyst	C00144	Nt5m	R01227	Metabolite_GeneProduct	GMP	Nt5m	*		*	*	*		C00144_Nt5m	Enzyme	Solid	*	*					*	
output	catalyst	C00387	Nt5m	R01227	Metabolite_GeneProduct	Guanosine	Nt5m	*		*	*	*		C00387_Nt5m	Enzyme	Solid						*		
output	catalyst	C00044	Nudt2	R01232	Metabolite_GeneProduct	GTP	Nudt2	*		*	*	*		C00044_Nudt2	Enzyme	Solid	*	*						
output	catalyst	C00075	Nudt2	R00969	Metabolite_GeneProduct	UTP	Nudt2	*		*	*	*		C00075_Nudt2	Enzyme	Solid	*	*				*	*	*
output	catalyst	C00144	Nudt2	R01232	Metabolite_GeneProduct	GMP	Nudt2	*		*	*	*		C00144_Nudt2	Enzyme	Solid	*	*					*	
input	catalyst	C00117	Nudt5	R11553	Metabolite_GeneProduct	D-Ribose 5-phosphate	Nudt5	*		*	*	*		C00117_Nudt5	Enzyme	Solid	*							
output	catalyst	C00042	P4ha1	R01252, R03219	Metabolite_GeneProduct	Succinate	P4ha1	*		*	*	*		C00042_P4ha1	Enzyme	Solid							*	
output	catalyst	C01157	P4ha1	R01252	Metabolite_GeneProduct	Hydroxyproline	P4ha1	*		*	*	*		C01157_P4ha1	Enzyme	Solid							*	*
output	catalyst	C00042	P4ha3	R01252, R03219	Metabolite_GeneProduct	Succinate	P4ha3	*		*	*	*		C00042_P4ha3	Enzyme	Solid							*	
output	catalyst	C01157	P4ha3	R01252	Metabolite_GeneProduct	Hydroxyproline	P4ha3	*		*	*	*		C01157_P4ha3	Enzyme	Solid							*	*
input	catalyst	C00002	Paics	R04591	Metabolite_GeneProduct	ATP	Paics		*	*	*		*	C00002_Paics	Enzyme	Solid						*		
output	catalyst	C00008	Paics	R04591	Metabolite_GeneProduct	ADP	Paics		*	*	*		*	C00008_Paics	Enzyme	Solid						*		
output	catalyst	C00009	Paics	R04591	Metabolite_GeneProduct	Orthophosphate	Paics		*		*		*	C00009_Paics	Enzyme	Dashed						*		
input	catalyst	C00049	Paics	R04591	Metabolite_GeneProduct	L-Aspartate	Paics	*	*	*	*	*	*	C00049_Paics	Enzyme	Solid	*				*	*		
output	catalyst	C04823	Paics	R04591	Metabolite_GeneProduct	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	Paics		*		*		*	C04823_Paics	Enzyme	Dashed						*		
output	catalyst	C00013	Pcyt2	R02038, R04247	Metabolite_GeneProduct	Diphosphate	Pcyt2		*		*		*	C00013_Pcyt2	Enzyme	Dashed	*							
input	catalyst	C00063	Pcyt2	R02038, R04247	Metabolite_GeneProduct	CTP	Pcyt2	*	*	*	*	*	*	C00063_Pcyt2	Enzyme	Solid	*							
input	catalyst	C00346	Pcyt2	R02038	Metabolite_GeneProduct	Ethanolamine phosphate	Pcyt2		*	*	*		*	C00346_Pcyt2	Enzyme	Solid	*							
output	catalyst	C00570	Pcyt2	R02038	Metabolite_GeneProduct	CDP-ethanolamine	Pcyt2		*		*		*	C00570_Pcyt2	Enzyme	Dashed	*							
output	catalyst	C05673	Pcyt2	R04247	Metabolite_GeneProduct	CMP-2-aminoethylphosphonate	Pcyt2		*		*		*	C05673_Pcyt2	Enzyme	Dashed	*							
output	catalyst	C00157	Pemt	R01320	Metabolite_GeneProduct	Phosphatidylcholine	Pemt	*		*	*	*		C00157_Pemt	Enzyme	Solid	*				*			
input	catalyst	C00350	Pemt	R02056	Metabolite_GeneProduct	Phosphatidylethanolamine	Pemt	*		*	*	*		C00350_Pemt	Enzyme	Solid					*			
input	catalyst	C00085	Pfkfb1	R13202	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkfb1	*		*	*	*		C00085_Pfkfb1	Enzyme	Solid	*							
input	catalyst	C00085	Pfkfb2	R13202	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkfb2	*		*	*	*		C00085_Pfkfb2	Enzyme	Solid	*							
input	catalyst	C00085	Pfkfb3	R13202	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkfb3	*		*	*	*		C00085_Pfkfb3	Enzyme	Solid	*							
input	catalyst	C00085	Pfkfb4	R13202	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkfb4	*		*		*		C00085_Pfkfb4	Enzyme	Dashed	*							
input	catalyst	C00063	Pfkl	R00767, R03237	Metabolite_GeneProduct	CTP	Pfkl	*		*	*	*		C00063_Pfkl	Enzyme	Solid	*							
input	catalyst	C00075	Pfkl	R00769, R03238	Metabolite_GeneProduct	UTP	Pfkl	*		*	*	*		C00075_Pfkl	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00085	Pfkl	R00756, R00767, R00769, R00770	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkl	*		*	*	*		C00085_Pfkl	Enzyme	Solid	*							
input	catalyst	C05382	Pfkl	R01843	Metabolite_GeneProduct	Sedoheptulose 7-phosphate	Pfkl	*		*	*	*		C05382_Pfkl	Enzyme	Solid	*							
input	catalyst	C00063	Pfkm	R00767, R03237	Metabolite_GeneProduct	CTP	Pfkm	*		*	*	*		C00063_Pfkm	Enzyme	Solid	*							
input	catalyst	C00075	Pfkm	R00769, R03238	Metabolite_GeneProduct	UTP	Pfkm	*		*	*	*		C00075_Pfkm	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00085	Pfkm	R00756, R00767, R00769, R00770	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkm	*		*	*	*		C00085_Pfkm	Enzyme	Solid	*							
input	catalyst	C05382	Pfkm	R01843	Metabolite_GeneProduct	Sedoheptulose 7-phosphate	Pfkm	*		*	*	*		C05382_Pfkm	Enzyme	Solid	*							
input	catalyst	C00063	Pfkp	R00767, R03237	Metabolite_GeneProduct	CTP	Pfkp	*		*	*	*		C00063_Pfkp	Enzyme	Solid	*							
input	catalyst	C00075	Pfkp	R00769, R03238	Metabolite_GeneProduct	UTP	Pfkp	*		*	*	*		C00075_Pfkp	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00085	Pfkp	R00756, R00767, R00769, R00770	Metabolite_GeneProduct	D-Fructose 6-phosphate	Pfkp	*		*	*	*		C00085_Pfkp	Enzyme	Solid	*							
input	catalyst	C05382	Pfkp	R01843	Metabolite_GeneProduct	Sedoheptulose 7-phosphate	Pfkp	*		*	*	*		C05382_Pfkp	Enzyme	Solid	*							
output	catalyst	C00092	Pgm1	R08639	Metabolite_GeneProduct	D-Glucose 6-phosphate	Pgm1	*		*	*	*		C00092_Pgm1	Enzyme	Solid	*							
output	catalyst	C00117	Pgm1	R01057	Metabolite_GeneProduct	D-Ribose 5-phosphate	Pgm1	*		*	*	*		C00117_Pgm1	Enzyme	Solid	*							
input	catalyst	C00002	Pi4k2a	R03361	Metabolite_GeneProduct	ATP	Pi4k2a		*	*	*		*	C00002_Pi4k2a	Enzyme	Solid					*	*		
output	catalyst	C00008	Pi4k2a	R03361	Metabolite_GeneProduct	ADP	Pi4k2a		*	*	*		*	C00008_Pi4k2a	Enzyme	Solid					*	*		
input	catalyst	C01194	Pi4k2a	R03361	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Pi4k2a	*	*	*	*	*	*	C01194_Pi4k2a	Enzyme	Solid					*	*		
output	catalyst	C01277	Pi4k2a	R03361	Metabolite_GeneProduct	1-Phosphatidyl-1D-myo-inositol 4-phosphate	Pi4k2a		*		*		*	C01277_Pi4k2a	Enzyme	Dashed					*	*		
output	catalyst	C00350	Pisd	R02055	Metabolite_GeneProduct	Phosphatidylethanolamine	Pisd	*		*	*	*		C00350_Pisd	Enzyme	Solid					*			
input	catalyst	C02737	Pisd	R02055	Metabolite_GeneProduct	Phosphatidylserine	Pisd	*		*	*	*		C02737_Pisd	Enzyme	Solid			*					*
input	catalyst	C00044	Pklr	R00430	Metabolite_GeneProduct	GTP	Pklr	*		*	*	*		C00044_Pklr	Enzyme	Solid	*	*						
input	catalyst	C00063	Pklr	R00572	Metabolite_GeneProduct	CTP	Pklr	*		*	*	*		C00063_Pklr	Enzyme	Solid	*							
input	catalyst	C00075	Pklr	R00659	Metabolite_GeneProduct	UTP	Pklr	*		*	*	*		C00075_Pklr	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00044	Pkm	R00430	Metabolite_GeneProduct	GTP	Pkm	*		*	*	*		C00044_Pkm	Enzyme	Solid	*	*						
input	catalyst	C00063	Pkm	R00572	Metabolite_GeneProduct	CTP	Pkm	*		*	*	*		C00063_Pkm	Enzyme	Solid	*							
input	catalyst	C00075	Pkm	R00659	Metabolite_GeneProduct	UTP	Pkm	*		*	*	*		C00075_Pkm	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00044	Pkml1	R00430	Metabolite_GeneProduct	GTP	Pkml1	*		*		*		C00044_Pkml1	Enzyme	Dashed	*	*						
input	catalyst	C00063	Pkml1	R00572	Metabolite_GeneProduct	CTP	Pkml1	*		*		*		C00063_Pkml1	Enzyme	Dashed	*							
input	catalyst	C00075	Pkml1	R00659	Metabolite_GeneProduct	UTP	Pkml1	*		*		*		C00075_Pkml1	Enzyme	Dashed	*	*				*	*	*
input	catalyst	C00157	Pla2g10	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g10	*		*		*		C00157_Pla2g10	Enzyme	Dashed	*				*			
input	catalyst	C00350	Pla2g10	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g10	*		*		*		C00350_Pla2g10	Enzyme	Dashed					*			
output	catalyst	C04230	Pla2g10	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g10	*		*		*		C04230_Pla2g10	Enzyme	Dashed						*		
output	catalyst	C04438	Pla2g10	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g10	*		*		*		C04438_Pla2g10	Enzyme	Dashed					*			
input	catalyst	C00157	Pla2g12b	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g12b	*		*	*	*		C00157_Pla2g12b	Enzyme	Solid	*				*			
input	catalyst	C00350	Pla2g12b	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g12b	*		*	*	*		C00350_Pla2g12b	Enzyme	Solid					*			
output	catalyst	C04230	Pla2g12b	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g12b	*		*	*	*		C04230_Pla2g12b	Enzyme	Solid						*		
output	catalyst	C04438	Pla2g12b	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g12b	*		*	*	*		C04438_Pla2g12b	Enzyme	Solid					*			
input	catalyst	C00157	Pla2g15	R01309, R01313, R01314, R01315, R01316, R01317, R07064, R07859, R07860	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g15	*		*	*	*		C00157_Pla2g15	Enzyme	Solid	*				*			
input	catalyst	C00350	Pla2g15	R02053, R02054	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g15	*		*	*	*		C00350_Pla2g15	Enzyme	Solid					*			
input	catalyst	C00670	Pla2g15	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Pla2g15	*		*	*	*		C00670_Pla2g15	Enzyme	Solid					*			
input	catalyst	C02737	Pla2g15	R04034	Metabolite_GeneProduct	Phosphatidylserine	Pla2g15	*		*	*	*		C02737_Pla2g15	Enzyme	Solid			*					*
input	catalyst	C04230	Pla2g15	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g15	*		*	*	*		C04230_Pla2g15	Enzyme	Solid						*		
input	catalyst	C04438	Pla2g15	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g15	*		*	*	*		C04438_Pla2g15	Enzyme	Solid					*			
input	catalyst	C00157	Pla2g1b	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g1b	*		*		*		C00157_Pla2g1b	Enzyme	Dashed	*				*			
input	catalyst	C00350	Pla2g1b	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g1b	*		*		*		C00350_Pla2g1b	Enzyme	Dashed					*			
output	catalyst	C04230	Pla2g1b	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g1b	*		*		*		C04230_Pla2g1b	Enzyme	Dashed						*		
output	catalyst	C04438	Pla2g1b	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g1b	*		*		*		C04438_Pla2g1b	Enzyme	Dashed					*			
