sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff	source	Label1	Label2
693_978	978	693	*		Enzyme or transporter	Dashed			*					*	Reactome	PS(40:5)_feature3	Pla2g4d
694_1207	1207	694	*		Enzyme or transporter	Dashed					*				Reactome	sn-Glycero-3-phosphocholine	Pla2g4e
694_1295	1295	694	*		Unknown	Dashed							*		HMDB	FA(14:0)	Pla2g4e
694_970	970	694	*		Enzyme or transporter	Dashed					*				Reactome	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pla2g4e
694_974	974	694	*		Enzyme or transporter	Dashed	*				*				Reactome, HMDB	PC(36:3)_feature5	Pla2g4e
694_975	975	694	*		Enzyme or transporter	Dashed					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Pla2g4e
694_978	978	694	*		Enzyme or transporter	Dashed			*					*	Reactome	PS(40:5)_feature3	Pla2g4e
695_1207	1207	695	*		Enzyme or transporter	Dashed					*				Reactome	sn-Glycero-3-phosphocholine	Pla2g4f
695_1295	1295	695	*		Unknown	Dashed							*		HMDB	FA(14:0)	Pla2g4f
695_970	970	695	*		Enzyme or transporter	Dashed					*				Reactome	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pla2g4f
695_974	974	695	*		Enzyme or transporter	Dashed	*				*				Reactome, HMDB	PC(36:3)_feature5	Pla2g4f
695_975	975	695	*		Enzyme or transporter	Dashed					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Pla2g4f
695_976	976	695	*		Enzyme or transporter	Dashed			*	*	*		*	*	Reactome	PG(36:2)>PG(18:0_18:2)_feature2	Pla2g4f
695_978	978	695	*		Enzyme or transporter	Dashed			*					*	Reactome	PS(40:5)_feature3	Pla2g4f
696_1295	1295	696	*		Unknown	Dashed							*		HMDB	FA(14:0)	Pla2g5
696_970	970	696	*		Enzyme	Dashed					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pla2g5
696_974	974	696	*		Enzyme	Dashed	*				*				KEGG, HMDB	PC(36:3)_feature5	Pla2g5
696_975	975	696	*		Enzyme	Dashed					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pla2g5
697_1207	1207	697	*	*	Enzyme	Solid					*				KEGG	sn-Glycero-3-phosphocholine	Pla2g6
697_1295	1295	697	*	*	Unknown	Solid							*		HMDB	FA(14:0)	Pla2g6
697_1388	1388	697	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Pla2g6
697_970	970	697	*	*	Enzyme	Solid					*				Reactome, KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pla2g6
697_974	974	697	*	*	Enzyme	Solid	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Pla2g6
697_975	975	697	*	*	Enzyme	Solid					*				Reactome, KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pla2g6
698_970	970	698	*		Enzyme	Dashed					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Plaat1
698_974	974	698	*		Enzyme	Dashed	*				*				KEGG	PC(36:3)_feature5	Plaat1
698_975	975	698	*		Enzyme	Dashed					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Plaat1
698_978	978	698	*		Enzyme	Dashed			*					*	KEGG	PS(40:5)_feature3	Plaat1
699_970	970	699	*		Enzyme	Dashed					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Plaat3
699_974	974	699	*		Enzyme	Dashed	*				*				KEGG	PC(36:3)_feature5	Plaat3
699_975	975	699	*		Enzyme	Dashed					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Plaat3
699_978	978	699	*		Enzyme	Dashed			*					*	KEGG	PS(40:5)_feature3	Plaat3
69_1210	1210	69	*	*	Enzyme	Solid	*	*			*				KEGG, HMDB	Choline	Adh7
69_1277	1277	69	*	*	Enzyme	Solid							*	*	KEGG, HMDB	vitamin A	Adh7
6_1388	1388	6	*		Enzyme	Dashed				*					HMDB	coenzyme A	AABR07039112.1
700_970	970	700	*		Enzyme	Dashed					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Plaat5
700_974	974	700	*		Enzyme	Dashed	*				*				Reactome, KEGG	PC(36:3)_feature5	Plaat5
700_975	975	700	*		Enzyme	Dashed					*				Reactome, KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Plaat5
700_978	978	700	*		Enzyme	Dashed			*					*	KEGG	PS(40:5)_feature3	Plaat5
701_1207	1207	701	*		Enzyme	Dashed					*				KEGG, HMDB	sn-Glycero-3-phosphocholine	Plb1
701_1277	1277	701	*		Enzyme or transporter	Dashed							*	*	Reactome	vitamin A	Plb1
701_1295	1295	701	*		Unknown	Dashed							*		HMDB	FA(14:0)	Plb1
701_966	966	701	*		Enzyme	Dashed					*		*	*	KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plb1
701_970	970	701	*		Enzyme	Dashed					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Plb1
701_974	974	701	*		Enzyme	Dashed	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Plb1
701_975	975	701	*		Enzyme	Dashed					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Plb1
701_980	980	701	*		Enzyme	Dashed					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Plb1
702_1207	1207	702	*	*	Enzyme or transporter	Solid					*				Reactome	sn-Glycero-3-phosphocholine	Plbd1
702_970	970	702	*	*	Enzyme or transporter	Solid					*				Reactome	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Plbd1
702_974	974	702	*	*	Enzyme or transporter	Solid	*				*				Reactome	PC(36:3)_feature5	Plbd1
702_975	975	702	*	*	Enzyme or transporter	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Plbd1
703_966	966	703	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcb1
703_977	977	703	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcb1
704_966	966	704	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcb2
704_977	977	704	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcb2
705_966	966	705	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcb3
705_977	977	705	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcb3
706_966	966	706	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcb4
706_977	977	706	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcb4
707_966	966	707	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcd1
707_977	977	707	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcd1
708_966	966	708	*	*	Unknown	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcd3
708_974	974	708	*	*	Unknown	Solid	*				*				HMDB	PC(36:3)_feature5	Plcd3
708_977	977	708	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcd3
708_979	979	708	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Plcd3
709_966	966	709	*		Enzyme	Dashed					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcd4
709_977	977	709	*		Enzyme	Dashed					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcd4
70_1090	1090	70		*	Unknown	Dashed	*								HMDB	Magnesium	Adpgk
70_1216	1216	70	*	*	Unknown	Solid	*								HMDB	Glucose	Adpgk
70_1382	1382	70	*	*	Unknown	Solid	*								HMDB	hexose phosphate	Adpgk
70_1436	1436	70		*	Unknown	Dashed	*								HMDB	Glc	Adpgk
70_1440	1440	70		*	Unknown	Dashed	*								HMDB	beta-D-Glucose 6-phosphate	Adpgk
710_966	966	710	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plce1
710_977	977	710	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plce1
711_966	966	711	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcg1
711_977	977	711	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcg1
712_966	966	712	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcg2
712_977	977	712	*	*	Enzyme	Solid					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcg2
713_966	966	713	*		Unknown	Dashed					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plch1
713_977	977	713	*		Unknown	Dashed					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plch1
714_966	966	714	*		Unknown	Dashed					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plch2
714_977	977	714	*		Unknown	Dashed					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plch2
715_966	966	715	*		Enzyme	Dashed					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Plcz1
715_977	977	715	*		Enzyme	Dashed					*				KEGG, HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plcz1
716_1210	1210	716	*	*	Enzyme	Solid	*	*			*				Reactome, KEGG, HMDB	Choline	Pld1
716_974	974	716	*	*	Enzyme	Solid	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Pld1
716_975	975	716	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pld1
717_1210	1210	717	*	*	Enzyme	Solid	*	*			*				Reactome, KEGG, HMDB	Choline	Pld2
717_974	974	717	*	*	Enzyme	Solid	*				*				Reactome, KEGG, HMDB	PC(36:3)_feature5	Pld2
717_975	975	717	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pld2
718_1210	1210	718	*	*	Enzyme	Solid	*	*			*				KEGG, HMDB	Choline	Pld3
718_974	974	718	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Pld3
718_975	975	718	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pld3
719_1210	1210	719	*	*	Enzyme	Solid	*	*			*				KEGG, HMDB	Choline	Pld4
719_974	974	719	*	*	Enzyme	Solid	*				*				KEGG, HMDB	PC(36:3)_feature5	Pld4
719_975	975	719	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pld4
71_100	71	100	*	*	SameComplex	Solid	*				*				Reactome	Afp	Apoa1
720_1210	1210	720	*	*	Enzyme	Solid	*	*			*				HMDB	Choline	Pld6
720_974	974	720	*	*	Enzyme	Solid	*				*				HMDB	PC(36:3)_feature5	Pld6
721_1464	1464	721	*	*	Unknown	Solid			*						HMDB	phytosphingosine	Plekha8
721_967	967	721	*	*	Unknown	Solid	*								HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Plekha8
721_977	977	721	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plekha8
721_979	979	721	*	*	Unknown	Solid					*		*	*	HMDB	SM(d34:1)	Plekha8
722_1381	1381	722	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Plekhg6
723_1259	1259	723	*	*	Enzyme	Solid							*		KEGG, HMDB	Succinic acid	Plod3
723_1266	1266	723	*	*	Enzyme	Solid							*		KEGG, HMDB	UDP-glucose	Plod3
724_974	974	724	*		Unknown	Dashed	*				*				HMDB	PC(36:3)_feature5	Plscr2
724_977	977	724	*		Unknown	Dashed					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plscr2
725_974	974	725	*	*	Unknown	Solid	*				*				HMDB	PC(36:3)_feature5	Plscr3
725_977	977	725	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plscr3
726_974	974	726	*	*	Unknown	Solid	*				*				HMDB	PC(36:3)_feature5	Plscr4
726_977	977	726	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plscr4
727_974	974	727	*		Unknown	Dashed	*				*				HMDB	PC(36:3)_feature5	Plscr5
727_977	977	727	*		Unknown	Dashed					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Plscr5
728_974	974	728	*	*	Unknown	Solid	*				*				HMDB	PC(36:3)_feature5	Pltp
728_977	977	728	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Pltp
72_966	966	72	*	*	Enzyme or transporter	Solid					*		*	*	Reactome	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Agk
72_972	972	72	*	*	Enzyme or transporter	Solid						*	*	*	Reactome	MG(18:1_0:0_0:0)	Agk
730_1295	1295	730	*		Enzyme	Dashed							*		HMDB	FA(14:0)	Pnlip
730_966	966	730	*		Enzyme	Dashed					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnlip
730_980	980	730	*		Enzyme	Dashed					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnlip
731_1295	1295	731	*		Enzyme	Dashed							*		HMDB	FA(14:0)	Pnliprp1
731_966	966	731	*		Enzyme	Dashed					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnliprp1
731_980	980	731	*		Enzyme	Dashed					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnliprp1
732_1295	1295	732	*		Enzyme	Dashed							*		HMDB	FA(14:0)	Pnliprp2
732_966	966	732	*		Enzyme	Dashed					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnliprp2
732_980	980	732	*		Enzyme	Dashed					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnliprp2
733_1222	1222	733	*	*	Enzyme	Solid	*								Reactome, KEGG	Guanine	Pnp
733_1223	1223	733	*	*	Enzyme	Solid						*			Reactome, KEGG	guanosine	Pnp
733_1243	1243	733	*	*	Enzyme or transporter	Solid	*	*	*	*		*		*	Reactome	Inosine	Pnp
733_1383	1383	733	*	*	Enzyme	Solid						*	*		KEGG	Niacinamide	Pnp
734_1295	1295	734	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Pnpla2
734_966	966	734	*	*	Enzyme	Solid					*		*	*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnpla2
734_970	970	734	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pnpla2
734_974	974	734	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Pnpla2
734_975	975	734	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Pnpla2
734_980	980	734	*	*	Enzyme	Solid					*	*			KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnpla2
735_1295	1295	735	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Pnpla3
735_966	966	735	*	*	Enzyme	Solid					*		*	*	Reactome, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnpla3
735_980	980	735	*	*	Enzyme	Solid					*	*			Reactome, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnpla3
736_1277	1277	736	*	*	Enzyme or transporter	Solid							*	*	Reactome	vitamin A	Pnpla4
736_1295	1295	736	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Pnpla4
736_966	966	736	*	*	Enzyme	Solid					*		*	*	Reactome, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnpla4
736_980	980	736	*	*	Enzyme	Solid					*	*			Reactome, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnpla4
737_966	966	737	*	*	Enzyme or transporter	Solid					*		*	*	Reactome	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Pnpla5
737_980	980	737	*	*	Enzyme or transporter	Solid					*	*			Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Pnpla5
738_1207	1207	738	*	*	Enzyme	Solid					*				HMDB	sn-Glycero-3-phosphocholine	Pnpla6
738_1295	1295	738	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Pnpla6
738_974	974	738	*	*	Enzyme	Solid	*				*				HMDB	PC(36:3)_feature5	Pnpla6
739_1000	1000	739		*	Enzyme	Dashed						*			KEGG	2-acyl LPC	Pnpla7
739_1001	1001	739		*	Enzyme	Dashed						*			KEGG	2-acyl LPE	Pnpla7
739_1035	1035	739		*	Enzyme	Dashed						*			KEGG	Carboxylate	Pnpla7
739_1048	1048	739		*	Enzyme	Dashed						*			KEGG	Fatty acid	Pnpla7
739_1169	1169	739		*	Unknown	Dashed						*			HMDB	Water	Pnpla7
739_1207	1207	739	*	*	Enzyme	Solid					*	*			KEGG, HMDB	sn-Glycero-3-phosphocholine	Pnpla7
739_1500	1500	739		*	Enzyme	Dashed						*			KEGG	sn-Glycero-3-phosphoethanolamine	Pnpla7
739_970	970	739	*	*	Enzyme	Solid					*	*			KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pnpla7
739_974	974	739	*	*	Enzyme	Solid	*				*	*			KEGG	PC(36:3)_feature5	Pnpla7
73_1092	1092	73		*	Unknown	Dashed	*								HMDB	Manganese	Agmat
73_1102	1102	73		*	Unknown	Dashed	*								HMDB	N1-Acetylspermine	Agmat
73_1107	1107	73		*	Unknown	Dashed	*								HMDB	Norspermidine	Agmat
73_1169	1169	73		*	Unknown	Dashed	*								HMDB	Water	Agmat
73_1197	1197	73	*	*	Enzyme	Solid	*								KEGG	beta-Alanine	Agmat
73_1214	1214	73	*	*	Enzyme	Solid	*				*				KEGG	gamma-Amino-N-butyric-acid	Agmat
73_1248	1248	73	*	*	Enzyme	Solid	*								KEGG	Ornithine	Agmat
73_1272	1272	73		*	Enzyme	Dashed	*								KEGG	Urea	Agmat
73_1279	1279	73	*	*	Enzyme	Solid	*	*							KEGG	Arginine	Agmat
73_1355	1355	73	*	*	Unknown	Solid	*	*		*					HMDB	spermine	Agmat
73_1356	1356	73	*	*	Unknown	Solid	*								HMDB	spermidine	Agmat
73_1385	1385	73	*	*	Unknown	Solid	*								HMDB	putrescine	Agmat
73_1439	1439	73	*	*	Enzyme	Solid	*								KEGG	4-guanidinobutanoate	Agmat
73_1494	1494	73	*	*	Enzyme	Solid	*	*							KEGG	beta-guanidinopropionate	Agmat
740_1207	1207	740	*	*	Enzyme	Solid					*				KEGG, HMDB	sn-Glycero-3-phosphocholine	Pnpla8
740_1295	1295	740	*	*	Unknown	Solid							*		HMDB	FA(14:0)	Pnpla8
740_970	970	740	*	*	Enzyme	Solid					*				Reactome, KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Pnpla8
740_974	974	740	*	*	Enzyme	Solid	*				*				Reactome, KEGG	PC(36:3)_feature5	Pnpla8
740_975	975	740	*	*	Enzyme or transporter	Solid					*				Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Pnpla8
741_1205	1205	741	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Polr1a
741_1265	1265	741	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Polr1a
742_1205	1205	742	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Polr1b
742_1265	1265	742	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Polr1b
743_1205	1205	743	*	*	Enzyme	Solid	*								HMDB	CTP	Polr1c
743_1265	1265	743	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr1c
744_1205	1205	744	*	*	Enzyme	Solid	*								HMDB	CTP	Polr1d
744_1265	1265	744	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr1d
745_1205	1205	745	*	*	Enzyme	Solid	*								HMDB	CTP	Polr1e
745_1265	1265	745	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr1e
746_1205	1205	746	*	*	Unknown	Solid	*								HMDB	CTP	Polr2a
746_1265	1265	746	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2a
747_1205	1205	747	*	*	Unknown	Solid	*								HMDB	CTP	Polr2b
747_1265	1265	747	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2b
748_1205	1205	748	*	*	Unknown	Solid	*								HMDB	CTP	Polr2c
748_1265	1265	748	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2c
749_1205	1205	749	*	*	Unknown	Solid	*								HMDB	CTP	Polr2d
749_1265	1265	749	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2d
74_1388	1388	74	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Agpat1
74_1426	1426	74	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Agpat1
750_1205	1205	750	*	*	Unknown	Solid	*								HMDB	CTP	Polr2e
750_1265	1265	750	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2e
751_1205	1205	751	*	*	Unknown	Solid	*								HMDB	CTP	Polr2f
751_1265	1265	751	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2f
752_1205	1205	752	*	*	Unknown	Solid	*								HMDB	CTP	Polr2g
752_1265	1265	752	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2g
753_1205	1205	753	*	*	Unknown	Solid	*								HMDB	CTP	Polr2j
753_1265	1265	753	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr2j
754_1205	1205	754	*		Unknown	Dashed	*								HMDB	CTP	Polr2k-ps2
754_1265	1265	754	*		Unknown	Dashed	*	*				*	*	*	HMDB	UTP	Polr2k-ps2
755_1205	1205	755	*		Unknown	Dashed	*								HMDB	CTP	Polr2l-ps1
755_1265	1265	755	*		Unknown	Dashed	*	*				*	*	*	HMDB	UTP	Polr2l-ps1
756_1205	1205	756	*	*	Enzyme	Solid	*								KEGG, HMDB	CTP	Polr3a
756_1265	1265	756	*	*	Enzyme	Solid	*	*				*	*	*	KEGG, HMDB	UTP	Polr3a
757_1205	1205	757	*	*	Enzyme	Solid	*								HMDB	CTP	Polr3b
757_1265	1265	757	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr3b
758_1205	1205	758	*	*	Unknown	Solid	*								HMDB	CTP	Polr3c
758_1265	1265	758	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr3c
759_1205	1205	759	*	*	Enzyme	Solid	*								HMDB	CTP	Polr3d
759_1265	1265	759	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr3d
75_1388	1388	75	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Agpat2
75_1426	1426	75	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Agpat2
760_1205	1205	760	*	*	Unknown	Solid	*								HMDB	CTP	Polr3e
760_1265	1265	760	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr3e
761_1205	1205	761	*	*	Unknown	Solid	*								HMDB	CTP	Polr3f
761_1265	1265	761	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr3f
762_1205	1205	762	*	*	Enzyme	Solid	*								HMDB	CTP	Polr3h
762_1265	1265	762	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polr3h
763_1205	1205	763	*	*	Unknown	Solid	*								HMDB	CTP	Polr3k
763_1265	1265	763	*	*	Unknown	Solid	*	*				*	*	*	HMDB	UTP	Polr3k
764_1205	1205	764	*	*	Enzyme	Solid	*								HMDB	CTP	Polrmt
764_1265	1265	764	*	*	Enzyme	Solid	*	*				*	*	*	HMDB	UTP	Polrmt
765_1295	1295	765	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Pparg
765_1426	1426	765	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Pparg
766_1228	1228	766	*	*	Enzyme	Solid					*				KEGG, HMDB	Glutamic acid	Ppat
766_1284	1284	766	*	*	Enzyme	Solid			*	*	*				KEGG, HMDB	Glutamine	Ppat
767_1205	1205	767	*	*	Enzyme	Solid	*								HMDB	CTP	Ppcs
767_1281	1281	767	*	*	Enzyme	Solid			*				*	*	HMDB	Cysteine	Ppcs
768_1295	1295	768	*	*	Enzyme	Solid							*		HMDB	FA(14:0)	Ppt2
768_1388	1388	768	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Ppt2
769_1219	1219	769	*	*	Enzyme	Solid			*	*					KEGG	Glutathione	Prdx6
769_1388	1388	769	*	*	Enzyme	Solid				*					KEGG	coenzyme A	Prdx6
769_1435	1435	769	*	*	Enzyme	Solid							*		KEGG	oxidized glutathione	Prdx6
769_970	970	769	*	*	Enzyme	Solid					*				KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Prdx6
769_974	974	769	*	*	Enzyme	Solid	*				*				KEGG	PC(36:3)_feature5	Prdx6
769_975	975	769	*	*	Enzyme	Solid					*				KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Prdx6
76_1388	1388	76	*	*	Enzyme	Solid				*					HMDB	coenzyme A	Agpat3
76_1426	1426	76	*	*	Enzyme	Solid				*					HMDB	CoA(6:0)	Agpat3
770_1381	1381	770	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Preb
771_1381	1381	771	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Prex1
771_977	977	771	*	*	Unknown	Solid					*				HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Prex1
772_1381	1381	772	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Prex2
773_966	773	966	*	*	SameComplex	Solid					*		*	*	Reactome, HMDB	Prkca	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1
776_1291	1291	776	*		Unknown	Dashed							*	*	HMDB	Hydroxyproline	Prodh
776_1352	1352	776	*		Unknown	Dashed					*				HMDB	FAD	Prodh
777_1405	1405	777	*	*	Enzyme	Solid	*								HMDB	ribose 5-phosphate	Prps2
779_1226	1226	779	*	*	SameComplex	Solid							*		Reactome	hexose	Psap
779_967	967	779	*	*	SameComplex	Solid	*								Reactome	HexCer(d42:0-OH)_M+H2CO2_feature1	Psap
