sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	source	Label1	Label2
230_1142	1142	230	*	*	Others	Solid										Reactome	Sdc1	B3galt6
232_1142	1142	232	*	*	Others	Solid										Reactome	Sdc1	B4galt7
234_1292	1292	234	*	*	Enzyme	Solid					*				*	KEGG	CE(18:1)_feature1	Baat
234_1681	1681	234	*	*	Enzyme	Solid						*			*	HMDB	Glycocholic acid	Baat
234_1902	1902	234	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Baat
234_1959	1959	234	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Baat
235_1726	1726	235	*	*	Enzyme	Solid										KEGG, HMDB	Succinic acid	Bbox1
235_1861	1861	235	*	*	Unknown	Solid	*	*		*					*	HMDB	spermine	Bbox1
236_1142	1142	236	*	*	SameComplex	Solid							*		*	Reactome	Sdc1	Bcan
238_1638	1638	238	*	*	Enzyme	Solid										HMDB	ketoisovalerate	Bcat2
238_1686	1686	238	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Bcat2
239_1663	1663	239	*	*	Enzyme	Solid										HMDB	Choline	Bche
239_1780	1780	239	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Bche
23_1902	1902	23	*	*	Enzyme	Solid										KEGG	coenzyme A	Abhd17c
240_1638	1638	240	*	*	Unknown	Solid										HMDB	ketoisovalerate	Bckdha
240_1959	1959	240	*	*	Unknown	Solid										HMDB	CoA(6:0)	Bckdha
241_1638	1638	241	*	*	Enzyme	Solid										HMDB	ketoisovalerate	Bckdhb
241_1959	1959	241	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Bckdhb
242_1302	1302	242	*	*	Unknown	Solid										HMDB	PC(36:3)_feature5	Bdh1
242_1911	1911	242	*	*	Unknown	Solid					*		*		*	HMDB	NADH	Bdh1
243_1142	1142	243	*	*	SameComplex	Solid										Reactome	Sdc1	Bgn
247_1294	1294	247	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Braf
24_1301	1301	24	*	*	Enzyme	Solid										KEGG	PA(34:1)_M+NH3_feature1	Abhd5
24_1902	1902	24	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Abhd5
252_1658	1658	252	*	*	Unknown	Solid										HMDB	CTP	Cad
252_1686	1686	252	*	*	Unknown	Solid										HMDB	Glutamic acid	Cad
252_1704	1704	252	*	*	Unknown	Solid										HMDB	Aspartic acid	Cad
252_1734	1734	252	*	*	Unknown	Solid										HMDB	UTP	Cad
252_1760	1760	252	*	*	Unknown	Solid										HMDB	Glutamine	Cad
253_1658	1658	253	*	*	Unknown	Solid										HMDB	CTP	Cant1
253_1734	1734	253	*	*	Unknown	Solid										HMDB	UTP	Cant1
253_1895	1895	253	*	*	Enzyme	Solid										KEGG, HMDB	GMP	Cant1
254_1649	1649	254	*	*	Unknown	Solid							*		*	HMDB	beta-Alanine	Carns1
254_1668	1668	254	*	*	Unknown	Solid							*		*	HMDB	gamma-Amino-N-butyric-acid	Carns1
254_1700	1700	254	*	*	Unknown	Solid							*		*	HMDB	Histidine	Carns1
254_1754	1754	254	*	*	Unknown	Solid							*		*	HMDB	Arginine	Carns1
255_1756	1756	255	*	*	Enzyme	Solid			*				*	*	*	KEGG, HMDB	Cysteine	Cbs
257_1895	1895	257	*	*	Unknown	Solid										HMDB	GMP	Ccpg1
258_1295	1295	258	*	*	Enzyme	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Cd1d1
258_1307	1307	258	*	*	Enzyme	Solid										HMDB	SM(d34:1)	Cd1d1
258_2018	2018	258	*	*	Enzyme	Solid										HMDB	phytosphingosine	Cd1d1
259_1897	1897	259	*	*	Enzyme	Solid										KEGG	Niacinamide	Cd38
25_1895	1895	25	*	*	Unknown	Solid										HMDB	GMP	Abi1
260_1895	1895	260	*	*	Unknown	Solid										HMDB	GMP	Cdc42
261_1294	1294	261	*	*	Enzyme	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cdc42bpa
262_1294	1294	262	*	*	Enzyme	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cdc42bpb
263_1294	1294	263	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cdc42bpg
265_1305	1305	265	*	*	Enzyme	Solid										KEGG	PI(40:6)>PI(18:0_22:6)_feature1	Cdipt
266_1756	1756	266	*	*	Enzyme	Solid			*				*	*	*	KEGG	Cysteine	Cdo1
267_1294	1294	267	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cds1
267_1301	1301	267	*	*	Enzyme	Solid										KEGG	PA(34:1)_M+NH3_feature1	Cds1
267_1658	1658	267	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Cds1
268_1294	1294	268	*	*	Enzyme	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cds2
268_1658	1658	268	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Cds2
269_1902	1902	269	*	*	Enzyme	Solid										KEGG	coenzyme A	Cdyl2
26_1902	1902	26	*	*	Enzyme	Solid										KEGG	coenzyme A	Acaa1a
26_1959	1959	26	*	*	Enzyme	Solid										KEGG	CoA(6:0)	Acaa1a
270_1292	1292	270	*	*	Unknown	Solid		*	*		*		*		*	HMDB	CE(18:1)_feature1	Cel
270_1294	1294	270	*	*	Enzyme	Solid		*	*				*		*	KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cel
270_1308	1308	270	*	*	Enzyme	Solid		*	*		*		*		*	KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Cel
270_1780	1780	270	*	*	Unknown	Solid		*	*				*		*	HMDB	FA(14:0)	Cel
271_1294	1294	271	*	*	Enzyme	Solid										Reactome, KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cept1
271_1302	1302	271	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	PC(36:3)_feature5	Cept1
271_1303	1303	271	*	*	Enzyme	Solid										Reactome, KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Cept1
271_1663	1663	271	*	*	Unknown	Solid										HMDB	Choline	Cept1
272_1295	1295	272	*	*	Enzyme	Solid	*	*	*	*	*	*		*	*	HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Cers1
272_1902	1902	272	*	*	Enzyme	Solid	*	*	*	*	*	*		*	*	HMDB	coenzyme A	Cers1
273_1902	1902	273	*	*	Enzyme	Solid										KEGG	coenzyme A	Cers4
273_2018	2018	273	*	*	Enzyme	Solid										KEGG	phytosphingosine	Cers4
274_1295	1295	274	*	*	Unknown	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Cers5
274_1902	1902	274	*	*	Unknown	Solid										HMDB	coenzyme A	Cers5
276_1674	1674	276	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Chac1
277_1674	1674	277	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Chac2
279_1663	1663	279	*	*	Enzyme	Solid										KEGG, HMDB	Choline	Chdh
279_1858	1858	279	*	*	Unknown	Solid										HMDB	FAD	Chdh
279_1861	1861	279	*	*	Unknown	Solid	*	*		*					*	HMDB	spermine	Chdh
281_1302	1302	281	*	*	Enzyme	Solid										HMDB	PC(36:3)_feature5	Chka
281_1663	1663	281	*	*	Enzyme	Solid										KEGG, HMDB	Choline	Chka
282_1663	1663	282	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	Choline	Chkb
282_1687	1687	282	*	*	Enzyme	Solid										Reactome, KEGG	Ethanolamine	Chkb
282_1719	1719	282	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	Phosphoethanolamine	Chkb
282_1930	1930	282	*	*	Enzyme	Solid										KEGG	phosphocholine	Chkb
283_1294	1294	283	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Chpt1
283_1302	1302	283	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	PC(36:3)_feature5	Chpt1
285_1292	285	1292	*	*	SameComplex	Solid					*				*	Reactome	Cidea	CE(18:1)_feature1
285_1308	285	1308	*	*	SameComplex	Solid					*				*	Reactome	Cidea	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
286_1292	286	1292	*	*	SameComplex	Solid					*				*	Reactome	Cidec	CE(18:1)_feature1
286_1308	286	1308	*	*	SameComplex	Solid					*				*	Reactome	Cidec	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
287_1686	1686	287	*	*	Enzyme	Solid										KEGG	Glutamic acid	Cisd1
287_1756	1756	287	*	*	Enzyme	Solid			*				*	*	*	KEGG	Cysteine	Cisd1
288_1294	1294	288	*	*	Unknown	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Cit
28_1709	1709	28	*	*	Enzyme	Solid										KEGG	Oleic acid	Acaa2
28_1716	1716	28	*	*	Enzyme	Solid						*	*		*	KEGG	FA(16:0)	Acaa2
28_1784	1784	28	*	*	Enzyme	Solid										KEGG	FA(18:0)	Acaa2
28_1854	1854	28	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Acaa2
28_1862	1862	28	*	*	Enzyme	Solid										HMDB	spermidine	Acaa2
28_1902	1902	28	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Acaa2
28_1948	1948	28	*	*	Enzyme	Solid										KEGG	FA(20:0)	Acaa2
28_1959	1959	28	*	*	Enzyme	Solid										KEGG, HMDB	CoA(6:0)	Acaa2
28_2016	2016	28	*	*	Enzyme	Solid										KEGG, HMDB	CoA(20:0)	Acaa2
290_1674	1674	290	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Clic1
290_1973	1973	290	*	*	Enzyme	Solid										KEGG	oxidized glutathione	Clic1
291_1854	1854	291	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Clock
291_1902	1902	291	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Clock
292_1902	1902	292	*	*	Enzyme	Solid										KEGG	coenzyme A	Clybl
293_1658	1658	293	*	*	Enzyme	Solid										KEGG	CTP	Cmas
294_1658	1658	294	*	*	Enzyme	Solid										KEGG	CTP	Cmpk1
294_1734	1734	294	*	*	Enzyme	Solid										KEGG	UTP	Cmpk1
295_1668	1668	295	*	*	Enzyme	Solid										KEGG	gamma-Amino-N-butyric-acid	Cndp1
295_1700	1700	295	*	*	Enzyme	Solid										KEGG	Histidine	Cndp1
296_1668	1668	296	*	*	Enzyme	Solid										KEGG	gamma-Amino-N-butyric-acid	Cndp2
296_1700	1700	296	*	*	Enzyme	Solid										KEGG	Histidine	Cndp2
297_1303	297	1303	*	*	SameComplex	Solid										Reactome	Coa3	PE(34:3)>PE(16:0_18:3)_feature2
297_299	297	299	*	*	Others	Solid										Reactome	Coa3	Coq10b
298_1303	1303	298	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Coq10a
299_1210	1210	299	*	*	Others	Solid										Reactome	Surf4	Coq10b
299_1224	1224	299	*	*	Others	Solid										Reactome	Timm21	Coq10b
299_1303	1303	299	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Coq10b
299_301	301	299	*	*	Others	Solid										Reactome	Cox14	Coq10b
299_304	304	299	*	*	Others	Solid										Reactome	Cox4i1	Coq10b
299_306	306	299	*	*	Others	Solid										Reactome	Cox5a	Coq10b
299_312	312	299	*	*	Others	Solid										Reactome	Cox6c	Coq10b
299_315	315	299	*	*	Others	Solid										Reactome	Cox7b	Coq10b
299_316	316	299	*	*	Others	Solid										Reactome	Cox7c	Coq10b
299_317	317	299	*	*	Others	Solid										Reactome	Cox8a	Coq10b
299_762	762	299	*	*	Others	Solid										Reactome	Mt-co1	Coq10b
299_763	763	299	*	*	Others	Solid										Reactome	Mt-co2	Coq10b
29_1959	1959	29	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Acad11
300_1303	1303	300	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Cox11
301_1303	301	1303	*	*	SameComplex	Solid										Reactome	Cox14	PE(34:3)>PE(16:0_18:3)_feature2
302_1303	1303	302	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Cox15
303_1303	1303	303	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Cox16
304_1303	304	1303	*	*	SameComplex	Solid										Reactome	Cox4i1	PE(34:3)>PE(16:0_18:3)_feature2
304_692	692	304	*	*	Others	Solid										Reactome	LOC100363502	Cox4i1
306_1303	306	1303	*	*	SameComplex	Solid										Reactome	Cox5a	PE(34:3)>PE(16:0_18:3)_feature2
306_692	692	306	*	*	Others	Solid										Reactome	LOC100363502	Cox5a
307_692	692	307	*	*	Others	Solid										Reactome	LOC100363502	Cox5b
308_692	692	308	*	*	Others	Solid										Reactome	LOC100363502	Cox6a1
30_1858	1858	30	*	*	Unknown	Solid										HMDB	FAD	Acad8
30_1959	1959	30	*	*	Unknown	Solid										HMDB	CoA(6:0)	Acad8
310_692	692	310	*	*	Others	Solid										Reactome	LOC100363502	Cox6b1
312_1303	312	1303	*	*	SameComplex	Solid										Reactome	Cox6c	PE(34:3)>PE(16:0_18:3)_feature2
312_692	692	312	*	*	Others	Solid										Reactome	LOC100363502	Cox6c
313_692	692	313	*	*	Others	Solid										Reactome	LOC100363502	Cox7a2l
314_692	692	314	*	*	Others	Solid										Reactome	LOC100363502	Cox7a2l2
315_1303	315	1303	*	*	SameComplex	Solid										Reactome	Cox7b	PE(34:3)>PE(16:0_18:3)_feature2
315_692	692	315	*	*	Others	Solid										Reactome	LOC100363502	Cox7b
316_1303	316	1303	*	*	SameComplex	Solid										Reactome	Cox7c	PE(34:3)>PE(16:0_18:3)_feature2
316_692	692	316	*	*	Others	Solid										Reactome	LOC100363502	Cox7c
317_1303	1303	317	*	*	SameComplex	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Cox8a
317_692	692	317	*	*	Others	Solid										Reactome	LOC100363502	Cox8a
319_1674	1674	319	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Cp
319_1973	1973	319	*	*	Enzyme	Solid										KEGG	oxidized glutathione	Cp
31_1858	1858	31	*	*	Unknown	Solid										HMDB	FAD	Acad9
31_1959	1959	31	*	*	Unknown	Solid										HMDB	CoA(6:0)	Acad9
320_1308	1308	320	*	*	Enzyme	Solid					*				*	HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Cpt1a
320_1902	1902	320	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Cpt1a
321_1308	1308	321	*	*	Enzyme	Solid					*				*	HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Cpt1b
321_1780	1780	321	*	*	Unknown	Solid							*		*	HMDB	FA(14:0)	Cpt1b
321_1902	1902	321	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Cpt1b
322_1902	1902	322	*	*	Enzyme	Solid										KEGG	coenzyme A	Cpt1c
323_1308	1308	323	*	*	Enzyme	Solid					*				*	HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Cpt2
323_1902	1902	323	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Cpt2
324_1902	1902	324	*	*	Enzyme	Solid										KEGG	coenzyme A	Crat
325_1902	1902	325	*	*	Enzyme	Solid										KEGG	coenzyme A	Crebbp
326_1304	1304	326	*	*	Enzyme or transporter	Solid										Reactome	PG(36:2)>PG(18:0_18:2)_feature2	Crls1
327_1759	1759	327	*	*	Enzyme	Solid										HMDB	FA(12:0)	Crot
327_1902	1902	327	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Crot
329_1858	1858	329	*	*	Unknown	Solid										HMDB	FAD	Cry1
32_1858	1858	32	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Acadl
32_1959	1959	32	*	*	Unknown	Solid										HMDB	CoA(6:0)	Acadl
330_1902	1902	330	*	*	Enzyme	Solid										KEGG	coenzyme A	Cs
332_1704	1704	332	*	*	Enzyme	Solid										KEGG	Aspartic acid	Csad
334_1142	1142	334	*	*	SameComplex	Solid										Reactome	Sdc1	Cspg4
338_1895	1895	338	*	*	Unknown	Solid										HMDB	GMP	Ctnnal1
339_1658	1658	339	*	*	Unknown	Solid										HMDB	CTP	Ctps1
339_1686	1686	339	*	*	Unknown	Solid										HMDB	Glutamic acid	Ctps1
339_1734	1734	339	*	*	Unknown	Solid										HMDB	UTP	Ctps1
339_1760	1760	339	*	*	Unknown	Solid										HMDB	Glutamine	Ctps1
33_1858	1858	33	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Acadm
33_1959	1959	33	*	*	Enzyme	Solid										KEGG, HMDB	CoA(6:0)	Acadm
340_1658	1658	340	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Ctps2
340_1686	1686	340	*	*	Enzyme	Solid										KEGG, HMDB	Glutamic acid	Ctps2
340_1734	1734	340	*	*	Enzyme	Solid										KEGG, HMDB	UTP	Ctps2
340_1760	1760	340	*	*	Enzyme	Solid										KEGG, HMDB	Glutamine	Ctps2
341_1858	1858	341	*	*	Unknown	Solid										HMDB	FAD	Cyb5r3
341_1911	1911	341	*	*	Unknown	Solid					*		*		*	HMDB	NADH	Cyb5r3
342_692	692	342	*	*	Others	Solid										Reactome	LOC100363502	Cyc1
345_1294	1294	345	*	*	Enzyme	Solid										KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Daglb
345_1308	1308	345	*	*	Enzyme	Solid					*				*	KEGG	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Daglb
346_1774	1774	346	*	*	Unknown	Solid										HMDB	Hydroxyproline	Dao
346_1858	1858	346	*	*	Unknown	Solid										HMDB	FAD	Dao
348_1704	1704	348	*	*	Enzyme	Solid										KEGG	Aspartic acid	Dars2
349_1902	1902	349	*	*	Enzyme	Solid										HMDB	coenzyme A	Dbt
349_1959	1959	349	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Dbt
34_1858	1858	34	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Acads
34_1959	1959	34	*	*	Enzyme	Solid										KEGG, HMDB	CoA(6:0)	Acads
350_1142	1142	350	*	*	SameComplex	Solid										Reactome	Sdc1	Dcn
351_1700	1700	351	*	*	Enzyme	Solid										HMDB	Histidine	Ddc
351_1799	1799	351	*	*	Enzyme	Solid										KEGG, HMDB	Tryptophan	Ddc
352_1895	1895	352	*	*	Unknown	Solid										HMDB	GMP	Def6
353_2018	2018	353	*	*	Enzyme	Solid										KEGG	phytosphingosine	Degs1
357_1902	1902	357	*	*	Enzyme	Solid										KEGG	coenzyme A	Desi1
358_1902	1902	358	*	*	Enzyme	Solid										KEGG	coenzyme A	Desi2
359_1294	1294	359	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgat1
359_1308	1308	359	*	*	Enzyme	Solid					*				*	Reactome, KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Dgat1
359_1748	1748	359	*	*	Enzyme	Solid										KEGG, HMDB	vitamin A	Dgat1
359_1902	1902	359	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Dgat1
359_1959	1959	359	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Dgat1
35_1858	1858	35	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Acadsb
35_1959	1959	35	*	*	Enzyme	Solid										KEGG, HMDB	CoA(6:0)	Acadsb
360_1294	1294	360	*	*	Enzyme	Solid										Reactome, KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgat2
360_1308	1308	360	*	*	Enzyme	Solid					*				*	Reactome, KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Dgat2
360_1748	1748	360	*	*	Enzyme	Solid										KEGG, HMDB	vitamin A	Dgat2
360_1902	1902	360	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Dgat2
360_1959	1959	360	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Dgat2
362_1294	1294	362	*	*	Enzyme	Solid										KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgka
364_1294	1294	364	*	*	Enzyme	Solid										KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgkg
367_1294	1294	367	*	*	Enzyme	Solid										KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgkq
367_1301	1301	367	*	*	Enzyme	Solid										KEGG	PA(34:1)_M+NH3_feature1	Dgkq
368_1294	1294	368	*	*	Enzyme	Solid										KEGG	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Dgkz
369_1748	1748	369	*	*	Enzyme	Solid										KEGG	vitamin A	Dhrs4
36_1858	1858	36	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Acadvl
36_1959	1959	36	*	*	Unknown	Solid										HMDB	CoA(6:0)	Acadvl
371_1717	1717	371	*	*	Enzyme	Solid				*					*	KEGG	NADPH	Dhrs9
371_1748	1748	371	*	*	Enzyme	Solid				*					*	KEGG	vitamin A	Dhrs9
371_1802	1802	371	*	*	Enzyme	Solid				*					*	KEGG	taurochenodeoxycholate	Dhrs9
371_1911	1911	371	*	*	Enzyme	Solid				*	*		*		*	KEGG	NADH	Dhrs9
372_1638	1638	372	*	*	Enzyme	Solid										HMDB	ketoisovalerate	Dlat
372_1902	1902	372	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Dlat
373_1858	1858	373	*	*	Unknown	Solid										HMDB	FAD	Dld
373_1902	1902	373	*	*	Unknown	Solid										HMDB	coenzyme A	Dld
374_1902	1902	374	*	*	Enzyme	Solid										KEGG	coenzyme A	Dlst
375_1858	1858	375	*	*	Unknown	Solid										HMDB	FAD	Dmgdh
375_1861	1861	375	*	*	Unknown	Solid	*	*		*					*	HMDB	spermine	Dmgdh
37_1305	1305	37	*	*	Unknown	Solid										HMDB	PI(40:6)>PI(18:0_22:6)_feature1	Acap1
380_1895	1895	380	*	*	Unknown	Solid										HMDB	GMP	Dock3
381_1895	1895	381	*	*	Unknown	Solid										HMDB	GMP	Dock4
382_1895	1895	382	*	*	Unknown	Solid										HMDB	GMP	Dock5
383_1895	1895	383	*	*	Unknown	Solid										HMDB	GMP	Dock6
384_1895	1895	384	*	*	Unknown	Solid										HMDB	GMP	Dock7
385_1895	1895	385	*	*	Unknown	Solid										HMDB	GMP	Dock8
388_1744	1744	388	*	*	Unknown	Solid										HMDB	uracil	Dpyd
388_1858	1858	388	*	*	Unknown	Solid										HMDB	FAD	Dpyd
38_1902	1902	38	*	*	Enzyme	Solid										KEGG	coenzyme A	Acat1
391_1854	1854	391	*	*	Enzyme	Solid										HMDB	Acetyl-CoA	Eci2
391_1959	1959	391	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Eci2
391_2016	2016	391	*	*	Enzyme	Solid										HMDB	CoA(20:0)	Eci2
392_1895	1895	392	*	*	Unknown	Solid										HMDB	GMP	Ect2l
393_1726	1726	393	*	*	Enzyme	Solid										HMDB	Succinic acid	Egln1
393_1774	1774	393	*	*	Enzyme	Solid										HMDB	Hydroxyproline	Egln1
394_1694	1694	394	*	*	Enzyme	Solid										HMDB	Proline	Egln2
394_1710	1710	394	*	*	Enzyme	Solid										HMDB	Oxoglutaric acid	Egln2
394_1726	1726	394	*	*	Enzyme	Solid										HMDB	Succinic acid	Egln2
394_1774	1774	394	*	*	Enzyme	Solid										HMDB	Hydroxyproline	Egln2
395_1694	1694	395	*	*	Enzyme	Solid										HMDB	Proline	Egln3
395_1710	1710	395	*	*	Enzyme	Solid										HMDB	Oxoglutaric acid	Egln3
395_1726	1726	395	*	*	Enzyme	Solid										HMDB	Succinic acid	Egln3
395_1774	1774	395	*	*	Enzyme	Solid										HMDB	Hydroxyproline	Egln3
39_1854	1854	39	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Acat2
39_1902	1902	39	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Acat2
3_1303	3	1303	*	*	SameComplex	Solid										Reactome	AABR07015507.1	PE(34:3)>PE(16:0_18:3)_feature2
3_299	3	299	*	*	Others	Solid										Reactome	AABR07015507.1	Coq10b
400_1895	1895	400	*	*	Unknown	Solid										HMDB	GMP	Elmo1
402_1895	1895	402	*	*	Unknown	Solid										HMDB	GMP	Elmo3
403_1902	1902	403	*	*	Enzyme	Solid										KEGG	coenzyme A	Elovl2
404_1902	1902	404	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Elovl5
405_1902	1902	405	*	*	Enzyme	Solid										KEGG	coenzyme A	Elovl6
408_1686	1686	408	*	*	Enzyme	Solid										HMDB	Glutamic acid	Enpep
409_1658	1658	409	*	*	Enzyme	Solid										KEGG	CTP	Enpp1
409_1734	1734	409	*	*	Enzyme	Solid										KEGG	UTP	Enpp1
409_1735	1735	409	*	*	Enzyme	Solid										KEGG, HMDB	UDP-glucose	Enpp1
409_1858	1858	409	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Enpp1
409_1895	1895	409	*	*	Enzyme	Solid										KEGG	GMP	Enpp1
40_1902	1902	40	*	*	Enzyme	Solid										KEGG	coenzyme A	Acat2l1
410_1302	1302	410	*	*	Enzyme	Solid										KEGG	PC(36:3)_feature5	Enpp2
410_1303	1303	410	*	*	Enzyme	Solid										KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Enpp2
410_1663	1663	410	*	*	Enzyme	Solid										KEGG	Choline	Enpp2
411_1658	1658	411	*	*	Enzyme	Solid										KEGG	CTP	Enpp3
411_1721	1721	411	*	*	Enzyme	Solid										KEGG	NMN	Enpp3
411_1734	1734	411	*	*	Enzyme	Solid										KEGG	UTP	Enpp3
411_1735	1735	411	*	*	Enzyme	Solid										KEGG, HMDB	UDP-glucose	Enpp3
411_1736	1736	411	*	*	Enzyme	Solid										KEGG, HMDB	UMP	Enpp3
411_1858	1858	411	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Enpp3
411_1881	1881	411	*	*	Enzyme	Solid										KEGG	dTTP	Enpp3
411_1895	1895	411	*	*	Enzyme	Solid										KEGG	GMP	Enpp3
411_1911	1911	411	*	*	Unknown	Solid					*		*		*	HMDB	NADH	Enpp3
414_1658	1658	414	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Entpd1
414_1734	1734	414	*	*	Enzyme	Solid										KEGG, HMDB	UTP	Entpd1
414_1895	1895	414	*	*	Enzyme	Solid										KEGG, HMDB	GMP	Entpd1
416_1895	1895	416	*	*	Enzyme	Solid										HMDB	GMP	Entpd4
417_1699	1699	417	*	*	Enzyme	Solid										KEGG	IMP	Entpd5
417_1736	1736	417	*	*	Enzyme	Solid										KEGG, HMDB	UMP	Entpd5
417_1743	1743	417	*	*	Enzyme	Solid										KEGG, HMDB	UDP	Entpd5
417_1852	1852	417	*	*	Enzyme	Solid										KEGG, HMDB	GDP	Entpd5
417_1895	1895	417	*	*	Enzyme	Solid										KEGG, HMDB	GMP	Entpd5
418_1895	1895	418	*	*	Enzyme	Solid										KEGG	GMP	Entpd6
419_1658	1658	419	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Entpd8
