MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_significance	7_adj pval	7_logFC	7_pval	7_significance	6_adj pval	6_logFC	6_pval	6_significance	5_adj pval	5_logFC	5_pval	5_significance	4_adj pval	4_logFC	4_pval	4_significance	3_adj pval	3_logFC	3_pval	3_significance	2_adj pval	2_logFC	2_pval	2_significance	1_adj pval	1_logFC	1_pval	1_significance	MaxSig	Differential feature	Reaction.ID	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
Kyat3	Kyat3	*		GeneProduct	Kyat3					ENSRNOG00000043426	Q58FK9	1	0.09686476	0.303167	0.518318073811372	1	-0.04309732	0.6842065	-0.164812804309501	1	-0.1690089	0.1438246	-0.842166825145566	1	-0.1022194	0.3627848	-0.440350917351781	1	-0.05837748	0.3550727	-0.449682717434041	1	0.1073018	0.1095868	0.96024175454148	1	0.1052164	0.08142315	1.08925210017382	1	0.0794976	0.1720904	0.764243355955493	1.08925210017382		R00782, R01375, R01956, R04171, R12688		0.09686476	-0.04309732	-0.1690089	-0.1022194	-0.05837748	0.1073018	0.1052164	0.0794976	-0.1690089	0.1	0.1	0.1690089	0.1022194	0.1	0.1073018	0.1052164	0.1	0.1690089
Lancl1	Lancl1	*	*	GeneProduct	Lancl1					ENSRNOG00000013557	Q9QX69	1	-0.2056473	0.0017321	-2.76142703830337	1	-0.01664941	0.820878	-0.0857213835186453	1	-0.07754961	0.3367347	-0.472712127918344	1	-0.09313706	0.2342941	-0.630238647680056	1	-0.1091602	0.1092132	-0.961724867668755	1	-0.1356942	0.06216835	-1.20643065901763	1	-0.04736815	0.4682862	-0.329488640322036	1	-0.1029828	0.1022075	-0.990517234444905	-2.76142703830337	*	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Lancl1	-0.2056473	-0.01664941	-0.07754961	-0.09313706	-0.1091602	-0.1356942	-0.04736815	-0.1029828	-0.2056473	0.2056473	0.1	0.1	0.1	0.1091602	0.1356942	0.1	0.1029828	0.2056473
Lao1	Lao1			GeneProduct	Lao1																																									R00357, R00677		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Lap3	Lap3	*		GeneProduct	Lap3					ENSRNOG00000003289	Q68FS4	1	0.1491269	0.03714406	1.43011062781141	1	0.08256138	0.3049794	0.51572949432032	1	0.05169936	0.5559415	0.254970905475233	1	-0.02455577	0.7737185	-0.111417018817907	1	0.127161	0.05119827	1.29074471367548	1	0.1171598	0.09290017	1.03198349128091	1	0.03614732	0.5647733	0.248125843005754	1	0.07469267	0.2170008	0.663538665068774	1.43011062781141		R00899		0.1491269	0.08256138	0.05169936	-0.02455577	0.127161	0.1171598	0.03614732	0.07469267	0.1491269	0.1491269	0.1	0.1	0.1	0.127161	0.1171598	0.1	0.1	0.1491269
Lcat	Lcat	*		GeneProduct	Lcat					ENSRNOG00000019573	P18424	1	0.1304852	0.2552633	0.593011620578447	1	0.02057669	0.8731717	0.0589003484702362	1	0.3247755	0.02077059	1.68255116691675	1	0.2609798	0.05625446	1.24984303985475	1	-0.1117117	0.08107148	-1.0911318986496	1	0.05427431	0.4276843	0.368876692105859	1	0.04075112	0.5081539	0.294004736931744	1	0.05926824	0.3180817	0.497461316172851	1.68255116691675		R02114		0.1304852	0.02057669	0.3247755	0.2609798	-0.1117117	0.05427431	0.04075112	0.05926824	0.3247755	0.1304852	0.1	0.3247755	0.2609798	0.1117117	0.1	0.1	0.1	0.3247755
Lct	Lct			GeneProduct	Lct																																									R01678, R06098, R12970		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Ldah	Ldah	*		GeneProduct	Ldah					ENSRNOG00000021475	Q5HZX7	1	-0.05839889	0.6876688	-0.162620679446282	1	-0.02922837	0.8582771	-0.0663724748877652	1	0.01725978	0.9230085	0.0347942995308609	1	-0.08638292	0.6187859	-0.208459590935763	1	0.02174576	0.8766929	0.0571525106160829	1	-0.1328723	0.3767632	-0.423931523122855	1	-0.06686754	0.6204032	-0.207325970789513	1	0.01115305	0.9314946	0.0308196584242066	-0.423931523122855		R01462		-0.05839889	-0.02922837	0.01725978	-0.08638292	0.02174576	-0.1328723	-0.06686754	0.01115305	-0.1328723	0.1	0.1	0.1	0.1	0.1	0.1328723	0.1	0.1	0.1328723
Lig1	Lig1	*		GeneProduct	Lig1					ENSRNOG00000014193	Q9JHY8	1	-0.2160157	0.05958302	-1.22487748809486	1	0.02662706	0.8353314	0.0781411932135305	1	0.02807363	0.8426295	0.0743633405296689	1	-0.07410232	0.5881167	-0.230536488316252	1	0.1813016	0.2283316	0.641433980073774	1	0.1169719	0.4678869	0.329859114109715	1	-0.09010572	0.5374324	-0.269676154953364	1	-0.03143666	0.8230317	-0.0845834371207259	-1.22487748809486		R10823		-0.2160157	0.02662706	0.02807363	-0.07410232	0.1813016	0.1169719	-0.09010572	-0.03143666	-0.2160157	0.2160157	0.1	0.1	0.1	0.1813016	0.1169719	0.1	0.1	0.2160157
Lipa	Lipa	*	*	GeneProduct	Lipa					ENSRNOG00000019077	Q64194	1	0.08968636	0.1097805	0.959474795537038	1	-0.06362385	0.3130688	-0.504360211408953	1	-0.06543339	0.3410515	-0.467180036030824	1	0.08416401	0.2079392	0.682063631212525	0.7127153	-0.349497	0.0003925979	-3.40605202776416	1	-0.0774998	0.461861	-0.335488708461146	1	0.04612525	0.6264244	0.203131334317008	1	-0.1053404	0.2489999	-0.603800827319753	-3.40605202776416	*	R01462, R02115	Lipa	0.08968636	-0.06362385	-0.06543339	0.08416401	-0.349497	-0.0774998	0.04612525	-0.1053404	-0.349497	0.1	0.1	0.1	0.1	0.349497	0.1	0.1	0.1053404	0.349497
Lipc	Lipc	*	*	GeneProduct	Lipc					ENSRNOG00000060338	P07867	1	0.02169515	0.7476808	0.126283771635138	1	-0.04478506	0.5548101	-0.255855641444569	1	0.131214	0.1123651	0.949368557370137	1	0.1093809	0.1736526	0.760318709864306	1	-0.07743229	0.1986765	-0.701853499391911	1	-0.07141583	0.2674862	-0.572698618945363	1	-0.1679049	0.003786098	-2.42180814887502	1	-0.01969468	0.7243439	-0.140055192902286	-2.42180814887502	*	R01309, R01314, R01316, R01369, R02054, R02250, R02687, R02688, R02744, R02746, R02747, R03416, R03417, R04034, R05209, R07291, R07860	Lipc	0.02169515	-0.04478506	0.131214	0.1093809	-0.07743229	-0.07141583	-0.1679049	-0.01969468	-0.1679049	0.1	0.1	0.131214	0.1093809	0.1	0.1	0.1679049	0.1	0.1679049
Lipe	Lipe	*		GeneProduct	Lipe					ENSRNOG00000020546	P15304	1	0.02807672	0.8119867	0.0904510842611821	1	0.02332652	0.8603275	0.0653361948403419	1	-0.02019303	0.8894306	-0.0508879331482277	1	0.1080024	0.4438839	0.352730606873625	1	0.2185796	0.1274083	0.894802279011774	1	0.1608484	0.2941865	0.531377260602464	1	0.171351	0.2145259	0.668520267357825	1	0.004817945	0.9712263	0.0126795657764121	0.894802279011774		R01369		0.02807672	0.02332652	-0.02019303	0.1080024	0.2185796	0.1608484	0.171351	0.004817945	0.2185796	0.1	0.1	0.1	0.1080024	0.2185796	0.1608484	0.171351	0.1	0.2185796
Lipf	Lipf			GeneProduct	Lipf																																									R01369, R02250, R02687, R02688		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Lipg	Lipg	*		GeneProduct	Lipg					ENSRNOG00000018694	Q8VBX1	1	0.09251417	0.8922038	0.0495359313796333	1	1.327862	0.07036132	1.15266602164012	1	0.5623956	0.4863476	0.313053222914495	1	-0.2650416	0.7483227	-0.12591108046825	1	0.2627279	0.8089428	0.0920821860794647	1	-0.1239735	0.9152271	-0.0384711288414669	1	0.5405878	0.6007078	0.221336728840116	1	0.4234369	0.6723411	0.172410339648701	1.15266602164012		R01314, R01316, R01369, R02054, R02250, R02687, R02688, R04034, R07860		0.09251417	1.327862	0.5623956	-0.2650416	0.2627279	-0.1239735	0.5405878	0.4234369	1.327862	0.1	1.327862	0.5623956	0.2650416	0.2627279	0.1239735	0.5405878	0.4234369	1.327862
Lpcat1	Lpcat1	*		GeneProduct	Lpcat1					ENSRNOG00000017930	Q1HAQ0	1	0.1721944	0.2869009	0.542268089382372	1	0.0735065	0.6888767	0.161858504219482	1	-0.1533033	0.4492104	-0.347550197623565	1	-0.4052575	0.04025466	-1.39518383715599	1	-0.1888955	0.5252914	-0.27959970934941	1	0.1375884	0.6633597	0.178250915992972	1	-0.01401508	0.9608201	-0.0173579202306931	1	-0.3717417	0.1801443	-0.744379474966393	-1.39518383715599		R01318, R02241, R02760, R03109, R03437, R03438, R04480		0.1721944	0.0735065	-0.1533033	-0.4052575	-0.1888955	0.1375884	-0.01401508	-0.3717417	-0.4052575	0.1721944	0.1	0.1533033	0.4052575	0.1888955	0.1375884	0.1	0.3717417	0.4052575
Lpcat2	Lpcat2	*		GeneProduct	Lpcat2					ENSRNOG00000016643	P0C1Q3	1	0.4062844	0.03566248	1.447788458893	1	0.1796495	0.414413	0.382566629373562	1	0.03758026	0.8767297	0.0571342810838112	1	-0.212149	0.3702749	-0.431475726678497	1	0.3789505	0.2112206	0.675263728041417	1	-0.07317793	0.8253048	-0.083385629012245	1	-0.2205365	0.4626334	-0.334763016372857	1	-0.1461578	0.6118484	-0.213356171317474	1.447788458893		R01318, R02241, R02760, R03109, R03437, R03438, R04480		0.4062844	0.1796495	0.03758026	-0.212149	0.3789505	-0.07317793	-0.2205365	-0.1461578	0.4062844	0.4062844	0.1796495	0.1	0.212149	0.3789505	0.1	0.2205365	0.1461578	0.4062844
Lpcat2b	Lpcat2b			GeneProduct	Lpcat2b																																									R01318, R03437, R03438, R04480		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Lpcat3	Lpcat3	*		GeneProduct	Lpcat3					ENSRNOG00000012269	Q5FVN0	1	0.0456296	0.5755632	0.239906981496808	1	-0.1801109	0.0498512	-1.3023243830473	1	0.008926394	0.9289149	0.0320240708861025	1	0.01758772	0.8565744	0.0672349092820518	1	0.07260051	0.395889	0.402426565198211	1	0.02743711	0.7640605	0.116872251665307	1	-0.002378046	0.9769494	-0.0101279294950115	1	0.01107771	0.8889323	0.0511313131085227	-1.3023243830473		R01318, R03438, R04480		0.0456296	-0.1801109	0.008926394	0.01758772	0.07260051	0.02743711	-0.002378046	0.01107771	-0.1801109	0.1	0.1801109	0.1	0.1	0.1	0.1	0.1	0.1	0.1801109
Lpl	Lpl	*		GeneProduct	Lpl					ENSRNOG00000012181	Q06000	1	-0.4857099	0.03166926	-1.49936208445478	1	-0.07534462	0.7641846	-0.116801718548174	1	-0.1561908	0.5728576	-0.24195332082505	1	-0.4214702	0.1182428	-0.927225294695601	1	-0.01420096	0.9613559	-0.0171158040150806	1	0.1912449	0.5369539	0.270062998909454	1	0.4591466	0.09765436	1.01030836188283	1	0.4694415	0.07877749	1.10359786075099	-1.49936208445478		R01314, R01316, R01350, R01369, R02054, R04034, R07860		-0.4857099	-0.07534462	-0.1561908	-0.4214702	-0.01420096	0.1912449	0.4591466	0.4694415	-0.4857099	0.4857099	0.1	0.1561908	0.4214702	0.1	0.1912449	0.4591466	0.4694415	0.4857099
Lrat	Lrat	*		GeneProduct	Lrat					ENSRNOG00000025608	Q9JI61	1	0.1315698	0.2543875	0.594504232702861	1	-0.06935331	0.5945388	-0.225819797771876	1	-0.1258842	0.3754558	-0.425441182350774	1	-0.04397512	0.7497478	-0.12508479992557	1	-0.09030014	0.48628	-0.313113591974604	1	-0.04005584	0.7725068	-0.112097689004126	1	-0.1454529	0.2438819	-0.612820430198004	1	-0.1468622	0.2221249	-0.653402754704742	-0.653402754704742		R04514, R08387		0.1315698	-0.06935331	-0.1258842	-0.04397512	-0.09030014	-0.04005584	-0.1454529	-0.1468622	-0.1468622	0.1315698	0.1	0.1258842	0.1	0.1	0.1	0.1454529	0.1468622	0.1468622
Ltc4s	Ltc4s	*	*	GeneProduct	Ltc4s					ENSRNOG00000003244	Q925U2	1	1.658334	0.04681981	1.32957035305116	1	0.3363751	0.7273551	0.138253511672965	1	1.799728	0.07425054	1.12930038351691	1	1.108379	0.2619056	0.581855215499557	1	0.7774159	0.01732386	1.76135533460931	1	-0.1441799	0.6836577	-0.165161290401113	1	-0.958597	0.002927734	-2.53346838375433	1	-0.2858382	0.3517135	-0.453810961614864	-2.53346838375433	*	R03059	Ltc4s	1.658334	0.3363751	1.799728	1.108379	0.7774159	-0.1441799	-0.958597	-0.2858382	1.799728	1.658334	0.3363751	1.799728	1.108379	0.7774159	0.1441799	0.958597	0.2858382	1.799728
Lypla1	Lypla1	*		GeneProduct	Lypla1					ENSRNOG00000008320	P70470	1	0.1310526	0.1035914	0.984676297559649	1	-0.1039074	0.2530509	-0.596792113742118	1	-0.02771628	0.77965	-0.108100316773781	1	-0.09464834	0.3258661	-0.486960817039331	1	0.01003425	0.8840601	0.0535182098612002	1	-0.1322988	0.07280718	-1.13782578990921	1	-0.160903	0.01537415	-1.81320888599249	1	-0.01675993	0.7926337	-0.100927466933818	-1.81320888599249		R01274, R01309, R02744, R02746, R02747, R03416, R07291		0.1310526	-0.1039074	-0.02771628	-0.09464834	0.01003425	-0.1322988	-0.160903	-0.01675993	-0.160903	0.1310526	0.1039074	0.1	0.1	0.1	0.1322988	0.160903	0.1	0.160903
Lypla2	Lypla2	*		GeneProduct	Lypla2					ENSRNOG00000010067	Q9QYL8	1	-0.006860715	0.9162242	-0.0379982414972165	1	-0.03090165	0.6742191	-0.171198948482048	1	-0.02568843	0.7496907	-0.125117876593841	1	0.004007194	0.9590755	0.018147203108024	1	-0.07181184	0.2679482	-0.571949156077705	1	-0.00168593	0.9805071	-0.00854925719287491	1	-0.03022257	0.6266823	-0.202952571329843	1	0.01459592	0.8069832	0.0931355064467549	-0.571949156077705		R01274, R01309, R02744, R02746, R02747, R03416, R07291		-0.006860715	-0.03090165	-0.02568843	0.004007194	-0.07181184	-0.00168593	-0.03022257	0.01459592	-0.07181184	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mboat1	Mboat1	*		GeneProduct	Mboat1					ENSRNOG00000027125	F1LV18	1	0.1987891	0.397358	0.400818038917679	1	0.7005106	0.006862364	2.16352624941031	1	0.02277075	0.936985	0.028267361587539	1	0.008243581	0.9763806	0.0103808582968921	1	0.1365407	0.5240218	0.280650645415567	1	-0.2906884	0.2083524	-0.681201492563298	1	-0.1276942	0.5376109	-0.269531934593622	1	-0.1393556	0.4854728	-0.313835097662927	2.16352624941031		R02241, R02760		0.1987891	0.7005106	0.02277075	0.008243581	0.1365407	-0.2906884	-0.1276942	-0.1393556	0.7005106	0.1987891	0.7005106	0.1	0.1	0.1365407	0.2906884	0.1276942	0.1393556	0.7005106
Mboat2	Mboat2			GeneProduct	Mboat2																																									R01318, R02241, R02760, R03438, R04480		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mecr	Mecr	*		GeneProduct	Mecr					ENSRNOG00000028047	Q9Z311	1	-0.009436434	0.946737	-0.0237706496262299	1	0.07590006	0.6325636	0.198895802578321	1	-0.2370902	0.1748475	-0.757340572928467	1	-0.05751947	0.7336772	-0.134494976997249	1	-0.08879893	0.4805918	-0.318223643530314	1	-0.03478637	0.795462	-0.0993805621952662	1	-0.1262764	0.2968528	-0.527458850329587	1	0.1399127	0.2258155	0.646246251368374	-0.757340572928467		R06985		-0.009436434	0.07590006	-0.2370902	-0.05751947	-0.08879893	-0.03478637	-0.1262764	0.1399127	-0.2370902	0.1	0.1	0.2370902	0.1	0.1	0.1	0.1262764	0.1399127	0.2370902
Mgat2	Mgat2	*		GeneProduct	Mgat2					ENSRNOG00000004234	Q09326	1	-0.0260853	0.7967048	-0.0987025662821127	1	-0.09934245	0.3836604	-0.416053024750114	1	0.1134573	0.3613944	0.442018581348804	1	0.2303402	0.05632817	1.24927435797487	1	0.231463	0.0303882	1.51729502394833	1	-0.07872011	0.4925133	-0.307582037169175	1	0.005103811	0.9605268	0.0174905132283778	1	0.0199576	0.8408269	0.0752934026711965	1.51729502394833		R04653, R07258		-0.0260853	-0.09934245	0.1134573	0.2303402	0.231463	-0.07872011	0.005103811	0.0199576	0.231463	0.1	0.1	0.1134573	0.2303402	0.231463	0.1	0.1	0.1	0.231463
Mgat3	Mgat3	*		GeneProduct	Mgat3					ENSRNOG00000017434	Q02527	1	0.4967874	0.3646427	0.438132476414578	1	-0.3104046	0.6219969	-0.206211779804758	1	-0.6338372	0.3577689	-0.446397414314808	1	-0.248737	0.7067599	-0.15072809937858	1	0.2176621	0.7909642	0.101843172753021	1	-0.03484562	0.9685416	-0.0138817210858619	1	0.1755102	0.8247167	0.083695211154808	1	-0.4613959	0.552997	-0.257277224729623	-0.446397414314808		R07259		0.4967874	-0.3104046	-0.6338372	-0.248737	0.2176621	-0.03484562	0.1755102	-0.4613959	-0.6338372	0.4967874	0.3104046	0.6338372	0.248737	0.2176621	0.1	0.1755102	0.4613959	0.6338372
Mgat4a	Mgat4a	*		GeneProduct	Mgat4a					ENSRNOG00000018276	Q5M854	1	0.1130873	0.5828054	0.234476432915538	1	-0.01925658	0.9342964	-0.0295153245582654	1	0.1496985	0.556345	0.254655810702196	1	-0.07755025	0.7539284	-0.122669896784622	1	-0.06549156	0.8306254	-0.0805947925721834	1	0.2660621	0.4122919	0.384795197383601	1	0.08974511	0.7599206	0.119231782434038	1	-0.1947394	0.4954582	-0.304992979473549	0.384795197383601		R04662		0.1130873	-0.01925658	0.1496985	-0.07755025	-0.06549156	0.2660621	0.08974511	-0.1947394	0.2660621	0.1130873	0.1	0.1496985	0.1	0.1	0.2660621	0.1	0.1947394	0.2660621
Mgat4c	Mgat4c			GeneProduct	Mgat4c																																									R04642		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mgat4d	Mgat4d			GeneProduct	Mgat4d																																									R04662		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mgat5	Mgat5	*		GeneProduct	Mgat5					ENSRNOG00000003614	Q08834	1	-0.2833349	0.2782514	-0.555562641869283	1	0.07509573	0.7980321	0.0979796392601888	1	0.00817753	0.9800337	0.00875899015199385	1	-0.368354	0.2493139	-0.603253507597256	1	-0.1536124	0.6624545	-0.178843945432698	1	0.07360096	0.8445546	0.0733722682810176	1	-0.4319107	0.2066013	-0.684866950091083	1	-0.4000781	0.2234835	-0.650754535724331	-0.684866950091083		R04665		-0.2833349	0.07509573	0.00817753	-0.368354	-0.1536124	0.07360096	-0.4319107	-0.4000781	-0.4319107	0.2833349	0.1	0.1	0.368354	0.1536124	0.1	0.4319107	0.4000781	0.4319107
Mgst1	Mgst1	*		GeneProduct	Mgst1					ENSRNOG00000007743	P08011	1	0.03141739	0.7127766	0.147046566347288	1	-0.06185177	0.5189937	-0.284837913966267	1	-0.06896524	0.5093929	-0.292947112596413	1	-0.0009672436	0.9924134	-0.00330738032609987	1	-0.01388929	0.7512418	-0.124220255400768	1	-0.00698004	0.8815736	-0.0547414238756774	1	-0.06774202	0.1081895	-0.965814886302792	1	0.0005065575	0.9900567	0.00433993288528363	-0.965814886302792		R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905		0.03141739	-0.06185177	-0.06896524	-0.0009672436	-0.01388929	-0.00698004	-0.06774202	0.0005065575	-0.06896524	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mgst3	Mgst3	*		GeneProduct	Mgst3					ENSRNOG00000004245	A0A8I6AAX9	1	-0.1128588	0.2269021	-0.644161484660716	1	0.1459958	0.1635307	0.786400704232971	1	-0.009731952	0.9325965	-0.0303062187695162	1	-0.1099422	0.325691	-0.48719424236955	1	0.08647982	0.4484365	0.348299045712537	1	0.2565881	0.03503191	1.4555361835545	1	0.1120389	0.3070213	0.512831493735923	1	0.1838004	0.08192035	1.086608200866	1.4555361835545		R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905		-0.1128588	0.1459958	-0.009731952	-0.1099422	0.08647982	0.2565881	0.1120389	0.1838004	0.2565881	0.1128588	0.1459958	0.1	0.1099422	0.1	0.2565881	0.1120389	0.1838004	0.2565881
Mgst3l1	Mgst3l1			GeneProduct	Mgst3l1																																									R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mpi	Mpi	*		GeneProduct	Mpi					ENSRNOG00000018898	Q68FX1	1	-0.2173863	0.1553596	-0.80866190560044	1	-0.2164712	0.2092103	-0.67941693776343	1	-0.03234115	0.8637626	-0.0636056043696294	1	-0.007609317	0.9667349	-0.014692602702419	1	0.05353828	0.7313506	0.135874377976596	1	0.02453502	0.8827051	0.0541843641847708	1	0.111394	0.4557555	0.341268081630227	1	0.13296	0.3547683	0.450055193096605	-0.80866190560044		R00772		-0.2173863	-0.2164712	-0.03234115	-0.007609317	0.05353828	0.02453502	0.111394	0.13296	-0.2173863	0.2173863	0.2164712	0.1	0.1	0.1	0.1	0.111394	0.13296	0.2173863
Mras	Mras	*		GeneProduct	Mras					ENSRNOG00000014060	P97538	1	-0.01621662	0.9073426	-0.042228698391309	1	0.1746349	0.2628904	0.580225272787321	1	-0.04691489	0.7836539	-0.105875700717712	1	-0.03679929	0.8246926	-0.083707902361308	1	-0.1084495	0.3521191	-0.453310416850785	1	-0.1202058	0.3346177	-0.475451090244457	1	-0.1768799	0.1147606	-0.94020718980903	1	-0.1519778	0.1590271	-0.798528860726181	-0.94020718980903		R00335		-0.01621662	0.1746349	-0.04691489	-0.03679929	-0.1084495	-0.1202058	-0.1768799	-0.1519778	-0.1768799	0.1	0.1746349	0.1	0.1	0.1084495	0.1202058	0.1768799	0.1519778	0.1768799
Mtm1	Mtm1	*		GeneProduct	Mtm1					ENSRNOG00000002516	Q6AXQ4	1	-0.08342097	0.2614278	-0.582648231810419	1	-0.06391439	0.4447214	-0.351911971791682	1	-0.03076274	0.7365497	-0.132797943040617	1	-0.007610846	0.9315662	-0.0307862773505244	1	-0.04718802	0.5646102	-0.248251280344782	1	-0.07801407	0.372496	-0.428878386505634	1	0.007011343	0.9288427	0.0320578277784002	1	0.003855974	0.9593455	0.0180249572496977	-0.582648231810419		R03363		-0.08342097	-0.06391439	-0.03076274	-0.007610846	-0.04718802	-0.07801407	0.007011343	0.003855974	-0.08342097	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Mtmr14	Mtmr14	*		GeneProduct	Mtmr14					ENSRNOG00000007881	D3ZMA2	1	-0.07238316	0.3994351	-0.39855377455162	1	-0.00103959	0.9914138	-0.00374504021991528	1	-0.0523029	0.621124	-0.206821689453223	1	-0.07052187	0.4920786	-0.307965521582463	1	0.003278855	0.9711506	0.0127134171801193	1	0.05651706	0.5583457	0.253096824154653	1	0.1264249	0.145108	0.838308643660951	1	0.01959402	0.8152463	0.0887111635655252	0.838308643660951		R03363		-0.07238316	-0.00103959	-0.0523029	-0.07052187	0.003278855	0.05651706	0.1264249	0.01959402	0.1264249	0.1	0.1	0.1	0.1	0.1	0.1	0.1264249	0.1	0.1264249
Mtmr3	Mtmr3	*		GeneProduct	Mtmr3					ENSRNOG00000007120	Q5PQT2	1	0.003113597	0.9577041	0.018768653330167	1	0.008329289	0.899695	0.0459046930791559	1	0.004287876	0.9527865	0.0210044049856501	1	0.07912137	0.259063	0.586594609566375	1	-0.1028774	0.2243362	-0.649100640854258	1	-0.07586491	0.4015665	-0.396242524627938	1	-0.02539564	0.7546624	-0.122247287585532	1	-0.09455683	0.2277008	-0.642635443539556	-0.649100640854258		R03363		0.003113597	0.008329289	0.004287876	0.07912137	-0.1028774	-0.07586491	-0.02539564	-0.09455683	-0.1028774	0.1	0.1	0.1	0.1	0.1028774	0.1	0.1	0.1	0.1028774
Mtmr4	Mtmr4	*		GeneProduct	Mtmr4					ENSRNOG00000007496	A0A8I6AFY1	1	-0.04107377	0.5857126	-0.232315433217024	1	-0.08591783	0.3108736	-0.5074161575359	1	-0.1495924	0.1060743	-0.974389825525433	1	-0.2132404	0.01787679	-1.74771046151561	1	-0.09585649	0.128396	-0.891448505901021	1	-0.08524861	0.2054186	-0.687360234976134	1	-0.1179139	0.05172693	-1.28628329625985	1	-0.03945737	0.4983278	-0.302484884352475	-1.74771046151561		R03363		-0.04107377	-0.08591783	-0.1495924	-0.2132404	-0.09585649	-0.08524861	-0.1179139	-0.03945737	-0.2132404	0.1	0.1	0.1495924	0.2132404	0.1	0.1	0.1179139	0.1	0.2132404
Mtmr6	Mtmr6	*		GeneProduct	Mtmr6					ENSRNOG00000012918	A0A0G2JXT6	1	-0.03658284	0.6129305	-0.212588767206992	1	-0.009548448	0.9065507	-0.0426079024184358	1	-0.04810728	0.5891964	-0.229739915367953	1	0.04078072	0.6359963	0.196545410914884	1	0.02105451	0.8161513	0.0882293232754088	1	0.1084524	0.2606853	0.58388345793363	1	-0.02402971	0.7825742	-0.106474474071847	1	0.02380415	0.7763935	0.109918109200662	0.58388345793363		R03363		-0.03658284	-0.009548448	-0.04810728	0.04078072	0.02105451	0.1084524	-0.02402971	0.02380415	0.1084524	0.1	0.1	0.1	0.1	0.1	0.1084524	0.1	0.1	0.1084524
Naa60	Naa60	*		GeneProduct	Naa60					ENSRNOG00000007280	Q3MHC1	1	0.01230637	0.8229387	0.0846325138074755	1	0.01147985	0.8527512	0.0691776607766055	1	-0.04510935	0.5044964	-0.297141928467136	1	0.01831632	0.7801558	0.107818658433177	1	-0.03622535	0.4804086	-0.318389226708112	1	-0.02578712	0.6378709	-0.195267210136253	1	0.01538465	0.7548261	0.122153091429727	1	0.009065712	0.8485875	0.0713033698366747	-0.318389226708112		R03552		0.01230637	0.01147985	-0.04510935	0.01831632	-0.03622535	-0.02578712	0.01538465	0.009065712	-0.04510935	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Naaa	Naaa	*		GeneProduct	Naaa					ENSRNOG00000002273	Q5KTC7	1	0.06109419	0.7725842	0.11205417778967	1	0.05982853	0.8032592	0.09514429162599	1	0.1868619	0.4785273	0.320093280664253	1	0.03720492	0.884885	0.0531131667153276	1	0.5132084	0.04160422	1.38086261577321	1	0.03842008	0.8887569	0.051217014537516	1	-0.06130462	0.8055857	-0.0938882515733704	1	0.08388257	0.7256481	0.139273937535301	1.38086261577321		R06528		0.06109419	0.05982853	0.1868619	0.03720492	0.5132084	0.03842008	-0.06130462	0.08388257	0.5132084	0.1	0.1	0.1868619	0.1	0.5132084	0.1	0.1	0.1	0.5132084
Naaladl1	Naaladl1			GeneProduct	Naaladl1																																									R10687, R10688		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
