sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	source	Label1	Label2
620_1896	1896	620	*	*	Enzyme	Solid										KEGG	hexose phosphate	Hk1
621_1673	1673	621	*	*	Enzyme	Solid	*	*							*	KEGG	fructose 6-phosphate	Hk2
621_1896	1896	621	*	*	Enzyme	Solid										KEGG	hexose phosphate	Hk2
622_1673	1673	622	*	*	Enzyme	Solid	*	*							*	KEGG	fructose 6-phosphate	Hk3
622_1896	1896	622	*	*	Enzyme	Solid										KEGG	hexose phosphate	Hk3
623_1451	1451	623		*	Enzyme	Dashed										HMDB	HMG-CoA	Hmgcr
623_1464	1464	623		*	Enzyme	Dashed										HMDB	Hydrogen Ion	Hmgcr
623_1717	1717	623	*	*	Enzyme	Solid										KEGG, HMDB	NADPH	Hmgcr
623_1720	1720	623		*	Enzyme	Dashed										KEGG	(R)-Mevalonate	Hmgcr
623_1892	1892	623		*	Enzyme	Dashed										KEGG, HMDB	(S)-3-Hydroxy-3-methylglutaryl-CoA	Hmgcr
623_1902	1902	623	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Hmgcr
623_2185	2185	623		*	Enzyme	Dashed										KEGG, HMDB	NADP+	Hmgcr
624_1451	1451	624		*	Enzyme	Dashed										HMDB	HMG-CoA	Hmgcs1
624_1599	1599	624		*	Enzyme	Dashed										HMDB	Water	Hmgcs1
624_1854	1854	624	*	*	Enzyme	Solid										KEGG, HMDB	Acetyl-CoA	Hmgcs1
624_1892	1892	624		*	Enzyme	Dashed										KEGG, HMDB	(S)-3-Hydroxy-3-methylglutaryl-CoA	Hmgcs1
624_1902	1902	624	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Hmgcs1
624_1910	1910	624		*	Enzyme	Dashed										KEGG, HMDB	Acetoacetyl-CoA	Hmgcs1
625_1902	1902	625	*	*	Enzyme	Solid										KEGG	coenzyme A	Hmgcs2
626_1410	1410	626		*	Unknown	Dashed										HMDB	Carbon monoxide	Hmox1
626_1431	1431	626		*	Unknown	Dashed										HMDB	Fe2+	Hmox1
626_1468	1468	626		*	Unknown	Dashed										HMDB	Iron	Hmox1
626_1530	1530	626		*	Unknown	Dashed										HMDB	Oxygen	Hmox1
626_1599	1599	626		*	Unknown	Dashed										HMDB	Water	Hmox1
626_1717	1717	626	*	*	Unknown	Solid										HMDB	NADPH	Hmox1
626_1809	1809	626	*	*	Unknown	Solid										HMDB	biliverdin	Hmox1
626_1850	1850	626		*	Unknown	Dashed										HMDB	FADH2	Hmox1
626_1858	1858	626	*	*	Unknown	Solid										HMDB	FAD	Hmox1
626_1968	1968	626		*	Unknown	Dashed										HMDB	heme b	Hmox1
627_1410	1410	627		*	Unknown	Dashed										HMDB	Carbon monoxide	Hmox2
627_1431	1431	627		*	Unknown	Dashed										HMDB	Fe2+	Hmox2
627_1468	1468	627		*	Unknown	Dashed										HMDB	Iron	Hmox2
627_1530	1530	627		*	Unknown	Dashed										HMDB	Oxygen	Hmox2
627_1599	1599	627		*	Unknown	Dashed										HMDB	Water	Hmox2
627_1717	1717	627	*	*	Unknown	Solid										HMDB	NADPH	Hmox2
627_1809	1809	627	*	*	Unknown	Solid										HMDB	biliverdin	Hmox2
627_1850	1850	627		*	Unknown	Dashed										HMDB	FADH2	Hmox2
627_1858	1858	627	*	*	Unknown	Solid										HMDB	FAD	Hmox2
627_1968	1968	627		*	Unknown	Dashed										HMDB	heme b	Hmox2
628_1788	1788	628	*		Enzyme	Dashed				*					*	KEGG	histamine	Hnmt
629_1674	1674	629	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Hpgds
62_1909	1909	62	*		Enzyme	Dashed	*								*	KEGG	dihydroxyacetone phosphate	Acp1l2
630_1678	1678	630	*	*	Enzyme	Solid										KEGG, HMDB	Guanine	Hprt1
630_1895	1895	630	*	*	Enzyme	Solid										KEGG, HMDB	GMP	Hprt1
631_1142	1142	631	*	*	Others	Solid										Reactome	Sdc1	Hpse
632_1142	1142	632	*		SameComplex	Dashed										Reactome	Sdc1	Hpse2
633_1726	1726	633	*	*	Enzyme	Solid										KEGG	Succinic acid	Hr
634_1895	1895	634	*	*	Unknown	Solid										HMDB	GMP	Hras
635_1302	1302	635	*	*	Enzyme or transporter	Solid										Reactome	PC(36:3)_feature5	Hrasls
635_1303	1303	635	*	*	Enzyme or transporter	Solid										Reactome	PE(34:3)>PE(16:0_18:3)_feature2	Hrasls
637_1142	1142	637	*	*	Others	Solid										Reactome	Sdc1	Hs2st1
638_1142	1142	638	*	*	Others	Solid										Reactome	Sdc1	Hs3st1
639_1142	1142	639	*	*	Others	Solid	*		*						*	Reactome	Sdc1	Hs3st3a1
63_1909	1909	63	*	*	Enzyme	Solid	*								*	KEGG	dihydroxyacetone phosphate	Acp2
640_1142	1142	640	*	*	Others	Solid										Reactome	Sdc1	Hs3st3b1
641_1142	1142	641	*		Others	Dashed										Reactome	Sdc1	Hs3st5
642_1142	1142	642	*	*	Others	Solid										Reactome	Sdc1	Hs3st6
643_1142	1142	643	*	*	Others	Solid										Reactome	Sdc1	Hs6st1
644_1142	1142	644	*		Others	Dashed										Reactome	Sdc1	Hs6st2
645_1142	1142	645	*		Others	Dashed										Reactome	Sdc1	Hs6st3
646_1292	646	1292	*	*	SameComplex	Solid					*				*	Reactome	Hsd17b13	CE(18:1)_feature1
646_1308	646	1308	*	*	SameComplex	Solid					*				*	Reactome	Hsd17b13	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3
646_1748	1748	646	*	*	Enzyme	Solid										KEGG	vitamin A	Hsd17b13
647_1726	1726	647	*	*	Unknown	Solid										HMDB	Succinic acid	Hsd17b6
647_1748	1748	647	*	*	Enzyme	Solid										KEGG, HMDB	vitamin A	Hsd17b6
649_1599	1599	649		*	Enzyme	Dashed										HMDB	Water	Hyal1
649_1712	1712	649	*	*	Enzyme	Solid										HMDB	N-acetylgalactosamine	Hyal1
64_1679	1679	64	*		Enzyme	Dashed										KEGG	guanosine	Acp3
64_1895	1895	64	*		Enzyme	Dashed										KEGG	GMP	Acp3
64_1909	1909	64	*		Enzyme	Dashed	*								*	KEGG	dihydroxyacetone phosphate	Acp3
650_1705	1705	650	*	*	Enzyme	Solid										KEGG	Isocitrate	Idh1
651_1705	1705	651	*	*	Enzyme	Solid										KEGG	Isocitrate	Idh2
651_1897	1897	651	*	*	SameComplex	Solid										Reactome	Niacinamide	Idh2
652_1705	1705	652	*	*	Enzyme	Solid										KEGG	Isocitrate	Idh3a
653_1705	1705	653	*		Enzyme	Dashed										KEGG	Isocitrate	Idh3b
654_1705	1705	654	*	*	Enzyme	Solid										KEGG	Isocitrate	Idh3g
655_1799	1799	655	*		Enzyme	Dashed										KEGG	Tryptophan	Ido1
656_1799	1799	656	*	*	Enzyme	Solid										KEGG	Tryptophan	Ido2
65_1909	1909	65	*	*	Enzyme	Solid	*								*	KEGG	dihydroxyacetone phosphate	Acp5
662_1897	1897	662	*	*	Enzyme	Solid										KEGG	Niacinamide	Il1r1
663_1897	1897	663	*	*	Enzyme	Solid										KEGG	Niacinamide	Il1rap
664_1897	1897	664	*		Enzyme	Dashed										KEGG	Niacinamide	Il1rapl1
665_1897	1897	665	*		Enzyme	Dashed										KEGG	Niacinamide	Il1rl1
666_1897	1897	666	*	*	Enzyme	Solid					*		*		*	KEGG	Niacinamide	Il1rl2
667_1704	1704	667	*	*	Unknown	Solid										HMDB	Aspartic acid	Il4i1
667_1799	1799	667	*	*	Unknown	Solid										HMDB	Tryptophan	Il4i1
667_1858	1858	667	*	*	Unknown	Solid										HMDB	FAD	Il4i1
669_1684	1684	669	*	*	Enzyme	Solid										KEGG	hexose	Impa1
66_1902	1902	66	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Acsbg1
66_1959	1959	66	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Acsbg1
670_1895	1895	670	*	*	Unknown	Solid										HMDB	GMP	Iqsec1
671_1895	1895	671	*		Unknown	Dashed										HMDB	GMP	Iqsec3
672_1896	1896	672	*	*	Enzyme	Solid										KEGG	hexose phosphate	Isyna1
674_1658	1658	674	*	*	Enzyme	Solid										KEGG, HMDB	CTP	Itpa
674_1734	1734	674	*	*	Enzyme	Solid										KEGG, HMDB	UTP	Itpa
674_1735	1735	674	*	*	Enzyme	Solid										KEGG	UDP-glucose	Itpa
674_1858	1858	674	*	*	Enzyme	Solid										KEGG	FAD	Itpa
674_1895	1895	674	*	*	Enzyme	Solid										KEGG, HMDB	GMP	Itpa
675_1858	1858	675	*	*	Enzyme	Solid										KEGG, HMDB	FAD	Ivd
675_1959	1959	675	*	*	Enzyme	Solid										KEGG, HMDB	CoA(6:0)	Ivd
676_1902	1902	676	*	*	Enzyme	Solid										KEGG	coenzyme A	Kat5
677_1902	1902	677	*	*	Enzyme	Solid										KEGG	coenzyme A	Kat6a
678_1902	1902	678	*	*	Enzyme	Solid										KEGG	coenzyme A	Kat7
679_1902	1902	679	*	*	Enzyme	Solid										KEGG	coenzyme A	Kat8
67_1902	1902	67	*		Enzyme	Dashed										KEGG, HMDB	coenzyme A	Acsbg2
67_1959	1959	67	*		Enzyme	Dashed										HMDB	CoA(6:0)	Acsbg2
680_1726	1726	680	*	*	Enzyme	Solid										KEGG	Succinic acid	Kdm3a
681_1726	1726	681	*	*	Enzyme	Solid										KEGG	Succinic acid	Kdm4b
682_1726	1726	682	*	*	Enzyme	Solid										KEGG	Succinic acid	Kdm4c
683_1726	1726	683	*		Enzyme	Dashed										KEGG	Succinic acid	Kdm4d
684_1726	1726	684	*		Enzyme	Dashed										KEGG	Succinic acid	Kdm4dl2
685_1726	1726	685	*	*	Enzyme	Solid										KEGG	Succinic acid	Kdm8
686_1895	1895	686	*	*	Enzyme	Solid										HMDB	GMP	Kndc1
68_1902	1902	68	*		Enzyme	Dashed										KEGG	coenzyme A	Acsbg3
690_1686	1686	690	*	*	Enzyme	Solid										KEGG	Glutamic acid	Kyat1
690_1756	1756	690	*	*	Enzyme	Solid			*				*	*	*	KEGG	Cysteine	Kyat1
690_1760	1760	690	*	*	Enzyme	Solid										KEGG	Glutamine	Kyat1
691_1686	1686	691	*	*	Enzyme	Solid										KEGG	Glutamic acid	Kyat3
691_1756	1756	691	*	*	Enzyme	Solid			*				*	*	*	KEGG	Cysteine	Kyat3
691_1760	1760	691	*	*	Enzyme	Solid										KEGG	Glutamine	Kyat3
692_1259	692	1259	*	*	Others	Solid										Reactome	LOC100363502	Uqcr10
692_1260	692	1260	*	*	Others	Solid										Reactome	LOC100363502	Uqcrb
692_1261	692	1261	*	*	Others	Solid										Reactome	LOC100363502	Uqcrc1
692_1262	692	1262	*	*	Others	Solid										Reactome	LOC100363502	Uqcrc2
692_1263	692	1263	*	*	Others	Solid										Reactome	LOC100363502	Uqcrfs1
692_1264	692	1264	*	*	Others	Solid										Reactome	LOC100363502	Uqcrh
692_1265	692	1265	*	*	Others	Solid										Reactome	LOC100363502	Uqcrq
692_1303	692	1303	*	*	Others	Solid										Reactome	LOC100363502	PE(34:3)>PE(16:0_18:3)_feature2
692_1346	692	1346	*		Others	Dashed										Reactome	LOC100363502	2Fe-2S
692_1619	692	1619	*		Others	Dashed										Reactome	LOC100363502	cardiolipin
692_1624	692	1624	*		Others	Dashed										Reactome	LOC100363502	heme a3
692_1625	692	1625	*		Others	Dashed										Reactome	LOC100363502	heme c
692_1825	1825	692		*	SameComplex	Dashed										Reactome	CoQ	LOC100363502
692_1968	692	1968	*		SameComplex	Dashed										Reactome	LOC100363502	heme b
692_2054	692	2054	*		Others	Dashed										Reactome	LOC100363502	heme A
692_2078	692	2078	*	*	SameComplex	Solid										Reactome	LOC100363502	Ubiquinol Q10_M+NH3_feature1
692_762	692	762	*	*	Others	Solid										Reactome	LOC100363502	Mt-co1
692_763	692	763	*	*	Others	Solid										Reactome	LOC100363502	Mt-co2
692_764	692	764	*	*	Others	Solid										Reactome	LOC100363502	Mt-co3
692_765	692	765	*	*	Others	Solid										Reactome	LOC100363502	Mt-cyb
692_798	692	798	*	*	Others	Solid										Reactome	LOC100363502	Ndufa4
694_1294	1294	694	*	*	Enzyme or transporter	Solid										Reactome	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	LOC100911615
694_1308	1308	694	*	*	Enzyme or transporter	Solid					*				*	Reactome	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	LOC100911615
697_1302	1302	697	*		Enzyme	Dashed										HMDB	PC(36:3)_feature5	LOC120099997
697_1660	1660	697	*		Enzyme	Dashed										HMDB	sn-Glycero-3-phosphocholine	LOC120099997
698_1897	1897	698	*	*	SameComplex	Solid			*						*	Reactome	Niacinamide	LOC679881
699_1309	1309	699		*	Enzyme	Dashed										KEGG	(1R,2S)-Naphthalene 1,2-oxide	Lancl1
699_1453	1453	699		*	Enzyme	Dashed										KEGG	Halide	Lancl1
699_1455	1455	699		*	Enzyme	Dashed										KEGG	Hepatotoxins	Lancl1
699_1463	1463	699		*	Enzyme	Dashed										KEGG	Hydrobromic acid	Lancl1
699_1521	1521	699		*	Enzyme	Dashed										KEGG	Nitrile	Lancl1
699_1563	1563	699		*	Enzyme	Dashed										KEGG	R-S-Glutathione	Lancl1
699_1567	1567	699		*	Enzyme	Dashed										KEGG	RX	Lancl1
699_1585	1585	699		*	Enzyme	Dashed										KEGG	Sulfuric monoester	Lancl1
699_1674	1674	699	*	*	Enzyme	Solid				*					*	KEGG	Glutathione	Lancl1
699_1907	1907	699		*	Enzyme	Dashed										KEGG	SO4(2-)	Lancl1
699_1955	1955	699		*	Enzyme	Dashed										KEGG	Hydrochloric acid	Lancl1
699_2040	2040	699		*	Enzyme	Dashed										KEGG	Aflatoxin B1-exo-8,9-epoxide	Lancl1
699_2084	2084	699		*	Enzyme	Dashed										KEGG	Trichloroethene	Lancl1
699_2092	2092	699		*	Enzyme	Dashed										KEGG	Benzo[a]pyrene-4,5-oxide	Lancl1
699_2095	2095	699		*	Enzyme	Dashed										KEGG	Hydrogen cyanide	Lancl1
699_2097	2097	699		*	Enzyme	Dashed										KEGG	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Lancl1
699_2098	2098	699		*	Enzyme	Dashed										KEGG	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Lancl1
699_2099	2099	699		*	Enzyme	Dashed										KEGG	(1S,2R)-Naphthalene 1,2-oxide	Lancl1
699_2100	2100	699		*	Enzyme	Dashed										KEGG	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Lancl1
699_2107	2107	699		*	Enzyme	Dashed										KEGG	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Lancl1
699_2108	2108	699		*	Enzyme	Dashed										KEGG	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Lancl1
699_2109	2109	699		*	Enzyme	Dashed										KEGG	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Lancl1
699_2110	2110	699		*	Enzyme	Dashed										KEGG	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Lancl1
699_2111	2111	699		*	Enzyme	Dashed										KEGG	1-Nitronaphthalene-5,6-oxide	Lancl1
699_2112	2112	699		*	Enzyme	Dashed										KEGG	1-Nitronaphthalene-7,8-oxide	Lancl1
699_2113	2113	699		*	Enzyme	Dashed										KEGG	1,1-Dichloroethylene epoxide	Lancl1
699_2114	2114	699		*	Enzyme	Dashed										KEGG	1,2-Dibromoethane	Lancl1
699_2115	2115	699		*	Enzyme	Dashed										KEGG	2-(S-Glutathionyl)acetyl chloride	Lancl1
699_2116	2116	699		*	Enzyme	Dashed										KEGG	2-(S-Glutathionyl)acetyl glutathione	Lancl1
699_2117	2117	699		*	Enzyme	Dashed										KEGG	2-Bromoacetaldehyde	Lancl1
699_2119	2119	699		*	Enzyme	Dashed										KEGG	2,2-Dichloroacetaldehyde	Lancl1
699_2120	2120	699		*	Enzyme	Dashed										KEGG	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Lancl1
699_2127	2127	699		*	Enzyme	Dashed										KEGG	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Lancl1
699_2128	2128	699		*	Enzyme	Dashed										KEGG	4-Glutathionyl cyclophosphamide	Lancl1
699_2129	2129	699		*	Enzyme	Dashed										KEGG	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	Lancl1
699_2134	2134	699		*	Enzyme	Dashed										KEGG	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Lancl1
699_2136	2136	699		*	Enzyme	Dashed										KEGG	Aflatoxin B1exo-8,9-epoxide-GSH	Lancl1
699_2137	2137	699		*	Enzyme	Dashed										KEGG	Aldophosphamide	Lancl1
699_2140	2140	699		*	Enzyme	Dashed										KEGG	Benzo[a]pyrene-7,8-dihydrodiol	Lancl1
699_2141	2141	699		*	Enzyme	Dashed										KEGG	Bromobenzene-2,3-oxide	Lancl1
699_2142	2142	699		*	Enzyme	Dashed										KEGG	Bromobenzene-3,4-oxide	Lancl1
699_2143	2143	699		*	Enzyme	Dashed										KEGG	Chloroacetyl chloride	Lancl1
699_2152	2152	699		*	Enzyme	Dashed										KEGG	Glutathione episulfonium ion	Lancl1
699_2159	2159	699		*	Enzyme	Dashed										KEGG	S-(1,2-Dichlorovinyl)glutathione	Lancl1
699_2160	2160	699		*	Enzyme	Dashed										KEGG	S-(2-Chloroacetyl)glutathione	Lancl1
699_2161	2161	699		*	Enzyme	Dashed										KEGG	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Lancl1
699_2162	2162	699		*	Enzyme	Dashed										KEGG	S-(Formylmethyl)glutathione	Lancl1
69_1310	1310	69		*	Enzyme	Dashed										HMDB	(2E)-Dodecenoyl-CoA	Acsf2
69_1339	1339	69		*	Enzyme	Dashed										HMDB	2-Methylbutyryl-CoA	Acsf2
69_1340	1340	69		*	Enzyme	Dashed										HMDB	2-Methylhexanoyl-CoA	Acsf2
69_1365	1365	69		*	Enzyme	Dashed										HMDB	3Z-dodecenoyl-CoA	Acsf2
69_1447	1447	69		*	Enzyme	Dashed										HMDB	Glutaconyl-CoA	Acsf2
69_1456	1456	69		*	Enzyme	Dashed										HMDB	Heptadecanoyl CoA	Acsf2
69_1457	1457	69		*	Enzyme	Dashed										HMDB	Heptanoyl-CoA	Acsf2
69_1469	1469	69		*	Enzyme	Dashed										HMDB	Isobutyryl-CoA	Acsf2
69_1471	1471	69		*	Enzyme	Dashed										HMDB	Isovaleryl-CoA	Acsf2
69_1495	1495	69		*	Enzyme	Dashed										KEGG	Medium-chain acyl-CoA	Acsf2
69_1496	1496	69		*	Enzyme	Dashed										KEGG	Medium-chain fatty acid	Acsf2
69_1522	1522	69		*	Enzyme	Dashed										HMDB	Nonanoyl-CoA	Acsf2
69_1541	1541	69		*	Enzyme	Dashed										HMDB	Pentanoyl-CoA	Acsf2
69_1546	1546	69		*	Enzyme	Dashed										HMDB	Pristanoyl-CoA	Acsf2
69_1586	1586	69		*	Enzyme	Dashed										HMDB	Tetracosanoyl-CoA	Acsf2
69_1596	1596	69		*	Enzyme	Dashed										HMDB	Undecanoyl-CoA	Acsf2
69_1635	1635	69		*	Enzyme	Dashed										HMDB	trans-Octadec-2-enoyl-CoA	Acsf2
69_1641	1641	69		*	Enzyme	Dashed										KEGG	Butanoic acid	Acsf2
69_1824	1824	69		*	Enzyme	Dashed										HMDB	Octanoyl-CoA	Acsf2
69_1830	1830	69		*	Enzyme	Dashed										HMDB	Stearoyl-CoA	Acsf2
69_1854	1854	69	*	*	Enzyme	Solid										HMDB	Acetyl-CoA	Acsf2
69_1868	1868	69		*	Enzyme	Dashed										HMDB	Propanoyl-CoA	Acsf2
69_1877	1877	69		*	Enzyme	Dashed										HMDB	Palmitoyl-CoA	Acsf2
69_1902	1902	69	*	*	Enzyme	Solid										KEGG	coenzyme A	Acsf2
69_1937	1937	69		*	Enzyme	Dashed										HMDB	Crotonoyl-CoA	Acsf2
69_1956	1956	69		*	Enzyme	Dashed										HMDB	Propenoyl-CoA	Acsf2
69_1959	1959	69	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Acsf2
69_1986	1986	69		*	Enzyme	Dashed										HMDB	Lauroyl-CoA	Acsf2
69_1999	1999	69		*	Enzyme	Dashed										HMDB	trans-Hex-2-enoyl-CoA	Acsf2
69_2000	2000	69		*	Enzyme	Dashed										HMDB	trans-Hexadec-2-enoyl-CoA	Acsf2
69_2001	2001	69		*	Enzyme	Dashed										HMDB	trans-Tetradec-2-enoyl-CoA	Acsf2
69_2003	2003	69		*	Enzyme	Dashed										HMDB	trans-Dec-2-enoyl-CoA	Acsf2
69_2004	2004	69		*	Enzyme	Dashed										HMDB	trans-Oct-2-enoyl-CoA	Acsf2
69_2016	2016	69	*	*	Enzyme	Solid										HMDB	CoA(20:0)	Acsf2
69_2181	2181	69		*	Enzyme	Dashed										KEGG, HMDB	Butanoyl-CoA	Acsf2
69_2183	2183	69		*	Enzyme	Dashed										KEGG	Diphosphate	Acsf2
6_156	6	156	*	*	SameComplex	Solid										Reactome	AABR07034632.1	Apoa1
700_1704	1704	700	*		Enzyme	Dashed										KEGG	Aspartic acid	Lao1
700_1799	1799	700	*		Enzyme	Dashed										KEGG	Tryptophan	Lao1
701_1756	1756	701	*	*	Enzyme	Solid			*				*	*	*	KEGG	Cysteine	Lap3
702_1293	1293	702		*	Unknown	Dashed										HMDB	Cer	Lbp
702_1295	1295	702	*	*	Unknown	Solid										HMDB	HexCer(d42:0-OH)_M+H2CO2_feature1	Lbp
702_1299	1299	702		*	Unknown	Dashed										HMDB	LacCer	Lbp
702_1307	1307	702	*	*	Unknown	Solid										HMDB	SM(d34:1)	Lbp
702_1348	1348	702		*	Unknown	Dashed										HMDB	3-Dehydrosphinganine	Lbp
702_1421	1421	702		*	Unknown	Dashed										HMDB	Dihydroceramide	Lbp
702_1446	1446	702		*	Unknown	Dashed										HMDB	Glucosylsphingosine	Lbp
702_1466	1466	702		*	Unknown	Dashed										HMDB	Inositol-P-ceramide	Lbp
702_1482	1482	702		*	Unknown	Dashed										HMDB	Lipopolysaccharide	Lbp
702_1493	1493	702		*	Unknown	Dashed										HMDB	Mannosyl-diinositol-phosphorylceramide	Lbp
702_1494	1494	702		*	Unknown	Dashed										HMDB	Mannosyl-inositol-phosphorylceramide	Lbp
702_1514	1514	702		*	Unknown	Dashed										HMDB	N-Glycoloylganglioside GM1	Lbp
702_1515	1515	702		*	Unknown	Dashed										HMDB	N-Glycoloylganglioside GM2	Lbp
702_1544	1544	702		*	Unknown	Dashed										HMDB	Phytosphingosine-1-P	Lbp
702_1582	1582	702		*	Unknown	Dashed										HMDB	Sphinganine 1-phosphate	Lbp
702_1725	1725	702	*	*	Unknown	Solid										HMDB	Sphingosine	Lbp
702_1730	1730	702	*	*	Unknown	Solid										HMDB	Sphinganine	Lbp
702_1731	1731	702	*	*	Unknown	Solid										HMDB	Sphingosine 1-phosphate	Lbp
702_1763	1763	702		*	Unknown	Dashed										HMDB	Psychosine	Lbp
702_2018	2018	702	*	*	Unknown	Solid										HMDB	phytosphingosine	Lbp
703_1292	1292	703	*	*	Enzyme	Solid					*				*	HMDB	CE(18:1)_feature1	Lcat
703_1302	1302	703	*	*	Enzyme	Solid										KEGG, HMDB	PC(36:3)_feature5	Lcat
704_1902	1902	704	*	*	Enzyme	Solid										HMDB	coenzyme A	Lclat1
704_1959	1959	704	*	*	Enzyme	Solid										HMDB	CoA(6:0)	Lclat1
705_1295	1295	705	*		Enzyme	Dashed										KEGG	HexCer(d42:0-OH)_M+H2CO2_feature1	Lct
705_1684	1684	705	*		Enzyme	Dashed										KEGG	hexose	Lct
708_1660	1660	708	*	*	Enzyme	Solid										HMDB	sn-Glycero-3-phosphocholine	Lgals9
708_1780	1780	708	*	*	Enzyme	Solid							*		*	HMDB	FA(14:0)	Lgals9
709_1895	1895	709	*	*	Enzyme	Solid										KEGG	GMP	Lig1
70_1902	1902	70	*	*	Enzyme	Solid										KEGG, HMDB	coenzyme A	Acsl1
70_1959	1959	70	*	*	Unknown	Solid										HMDB	CoA(6:0)	Acsl1
710_1292	1292	710	*	*	Enzyme	Solid					*				*	HMDB	CE(18:1)_feature1	Lipa
710_1294	1294	710	*	*	Enzyme	Solid										HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipa
710_1308	1308	710	*	*	Enzyme	Solid					*				*	HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipa
710_1393	1393	710		*	Enzyme	Dashed										HMDB	Benzoic acid	Lipa
710_1409	1409	710		*	Enzyme	Dashed										HMDB	Carbon dioxide	Lipa
710_1430	1430	710		*	Enzyme	Dashed										KEGG	Fatty acid	Lipa
710_1583	1583	710		*	Enzyme	Dashed										KEGG	Steryl ester	Lipa
710_1593	1593	710		*	Enzyme	Dashed										HMDB	Trierucin	Lipa
710_1599	1599	710		*	Enzyme	Dashed										HMDB	Water	Lipa
710_1654	1654	710	*	*	Enzyme	Solid										KEGG, HMDB	cholesterol	Lipa
710_2163	2163	710		*	Enzyme	Dashed										KEGG	Sterol	Lipa
711_1294	1294	711	*	*	Enzyme	Solid										KEGG, HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Lipc
711_1298	1298	711	*	*	Enzyme	Solid										KEGG	LPE(18:0)>LPE(18:0/0:0)_and_LPE(0:0/18:0)_feature1and2	Lipc
711_1302	1302	711	*	*	Enzyme	Solid										KEGG	PC(36:3)_feature5	Lipc
711_1303	1303	711	*	*	Enzyme	Solid										KEGG	PE(34:3)>PE(16:0_18:3)_feature2	Lipc
711_1306	1306	711	*	*	Enzyme	Solid										KEGG	PS(40:5)_feature3	Lipc
711_1308	1308	711	*	*	Enzyme	Solid					*				*	KEGG, HMDB	TG(58:7)>TG(18:0_18:1_22:6)_M+NH3_feature3	Lipc
711_1310	1310	711		*	Enzyme	Dashed										HMDB	(2E)-Dodecenoyl-CoA	Lipc
711_1327	1327	711		*	Enzyme	Dashed										KEGG	1-Acylglycerol	Lipc
711_1338	1338	711		*	Enzyme	Dashed										KEGG	2-MAG	Lipc
711_1339	1339	711		*	Enzyme	Dashed										HMDB	2-Methylbutyryl-CoA	Lipc
711_1340	1340	711		*	Enzyme	Dashed										HMDB	2-Methylhexanoyl-CoA	Lipc
711_1342	1342	711		*	Enzyme	Dashed										KEGG	2-acyl LPC	Lipc
711_1343	1343	711		*	Enzyme	Dashed										KEGG	2-acyl LPE	Lipc
711_1345	1345	711		*	Enzyme	Dashed										KEGG	2-acyl LPS	Lipc
711_1365	1365	711		*	Enzyme	Dashed										HMDB	3Z-dodecenoyl-CoA	Lipc
711_1411	1411	711		*	Enzyme	Dashed										KEGG	Carboxylate	Lipc
711_1418	1418	711		*	Enzyme	Dashed										HMDB	Diacylglycerol	Lipc
711_1430	1430	711		*	Enzyme	Dashed										KEGG	Fatty acid	Lipc
711_1447	1447	711		*	Enzyme	Dashed										HMDB	Glutaconyl-CoA	Lipc
711_1456	1456	711		*	Enzyme	Dashed										HMDB	Heptadecanoyl CoA	Lipc
711_1457	1457	711		*	Enzyme	Dashed										HMDB	Heptanoyl-CoA	Lipc
711_1469	1469	711		*	Enzyme	Dashed										HMDB	Isobutyryl-CoA	Lipc
711_1471	1471	711		*	Enzyme	Dashed										HMDB	Isovaleryl-CoA	Lipc
711_1522	1522	711		*	Enzyme	Dashed										HMDB	Nonanoyl-CoA	Lipc
